Subject,cond,trialNum,reversals,streakLength,lowFreq,highFreq,freqDiff,correct,RT,Time
ABCD_1701,a,1,0,0,1000,1500,500,1,2.894405842,55.403512
ABCD_1701,a,2,0,1,1000,1500,500,1,2.337852955,57.74155998
ABCD_1701,a,3,0,0,1000,750,250,1,2.62221694,60.36420012
ABCD_1701,a,4,0,1,1000,750,250,1,2.154602051,62.51904607
ABCD_1701,a,5,0,0,1000,1125,125,1,2.454452038,64.97366905
ABCD_1701,a,6,0,1,1000,875,125,1,2.338139057,67.31197715
ABCD_1701,a,7,0,0,1000,1062.5,62.5,1,2.622075081,69.93421316
ABCD_1701,a,8,0,1,1000,937.5,62.5,1,2.872951031,72.80738997
ABCD_1701,a,9,0,0,1000,968.75,31.25,1,2.003723145,74.81129098
ABCD_1701,a,10,0,1,1000,1031.25,31.25,1,2.254744053,77.06641698
ABCD_1701,a,11,0,0,1000,984.375,15.625,0,3.122879028,80.1896441
ABCD_1701,a,12,1,0,1000,1055.625,55.625,1,3.22317791,83.41321516
ABCD_1701,a,13,1,1,1000,944.375,55.625,1,2.939143896,86.35255313
ABCD_1701,a,14,1,0,1000,972.1875,27.8125,1,2.872537136,89.22524905
ABCD_1701,a,15,1,1,1000,972.1875,27.8125,1,2.271386862,91.49675012
ABCD_1701,a,16,1,0,1000,1013.90625,13.90625,1,2.371741056,93.86884999
ABCD_1701,a,17,1,1,1000,986.09375,13.90625,1,2.421388865,96.29057813
ABCD_1701,a,18,1,0,1000,993.046875,6.953125,1,2.638648033,98.92942905
ABCD_1701,a,19,1,1,1000,1006.953125,6.953125,0,2.588653803,101.518404
ABCD_1701,a,20,2,0,1000,1046.953125,46.953125,1,2.838965893,104.357785
ABCD_1701,a,21,2,1,1000,953.046875,46.953125,1,2.822373867,107.1803591
ABCD_1701,a,22,2,0,1000,976.5234375,23.4765625,1,2.304616213,109.485137
ABCD_1701,a,23,2,1,1000,976.5234375,23.4765625,1,2.521860838,112.007385
ABCD_1701,a,24,2,0,1000,1011.738281,11.73828125,1,2.671993971,114.6795161
ABCD_1701,a,25,2,1,1000,1011.738281,11.73828125,1,3.00641489,117.6862621
ABCD_1701,a,26,2,0,1000,994.1308594,5.869140625,1,3.089480162,120.775949
ABCD_1701,a,27,2,1,1000,994.1308594,5.869140625,0,2.772946119,123.5491121
ABCD_1701,a,28,3,0,1000,1045.869141,45.86914063,1,2.254020929,125.8032801
ABCD_1701,a,29,3,1,1000,1045.869141,45.86914063,1,2.288147926,128.0917611
ABCD_1701,a,30,3,0,1000,1022.93457,22.93457031,1,2.120790005,130.2128992
ABCD_1701,a,31,3,1,1000,1022.93457,22.93457031,1,2.421504021,132.6347871
ABCD_1701,a,32,3,0,1000,988.5327148,11.46728516,1,2.705428839,135.340606
ABCD_1701,a,33,3,1,1000,988.5327148,11.46728516,1,2.571698904,137.912694
ABCD_1701,a,34,3,0,1000,994.2663574,5.733642578,1,2.571719885,140.4846191
ABCD_1701,a,35,3,1,1000,1005.733643,5.733642578,1,2.672250032,143.157191
ABCD_1701,a,36,3,0,1000,997.1331787,2.866821289,0,2.354667187,145.5121651
ABCD_1701,a,37,4,0,1000,957.1331787,42.86682129,1,2.338011026,147.8505702
ABCD_1701,a,38,4,1,1000,1042.866821,42.86682129,1,2.337862968,150.1886392
ABCD_1701,a,39,4,0,1000,1021.433411,21.43341064,1,2.471831083,152.6607921
ABCD_1701,a,40,4,1,1000,1021.433411,21.43341064,1,2.404708147,155.065701
ABCD_1701,a,41,4,0,1000,1010.716705,10.71670532,1,2.321534872,157.3875802
ABCD_1701,a,42,4,1,1000,1010.716705,10.71670532,1,2.404720068,159.7925
ABCD_1701,a,43,4,0,1000,994.6416473,5.358352661,1,2.688827038,162.481498
ABCD_1701,a,44,4,1,1000,1005.358353,5.358352661,1,2.672252893,165.1541231
ABCD_1701,a,45,4,0,1000,997.3208237,2.679176331,1,2.387947798,167.5422771
ABCD_1701,a,46,4,1,1000,997.3208237,2.679176331,1,2.288138151,169.83075
ABCD_1701,a,47,4,0,1000,998.6604118,1.339588165,0,2.438094139,172.269047
ABCD_1701,a,48,5,0,1000,1026.339588,26.33958817,1,2.455295086,174.7246492
ABCD_1701,a,49,5,1,1000,1026.339588,26.33958817,1,2.187463999,176.9122741
ABCD_1701,a,50,5,0,1000,986.8302059,13.16979408,1,2.37155509,179.284019
ABCD_1701,a,51,5,1,1000,1013.169794,13.16979408,1,2.104352951,181.3887041
ABCD_1701,a,52,5,0,1000,993.415103,6.584897041,1,2.321169853,183.7100701
ABCD_1701,a,53,5,1,1000,1006.584897,6.584897041,0,2.505223036,186.2156491
ABCD_1701,a,54,6,0,1000,968.415103,31.58489704,1,2.236814976,188.4535532
ABCD_1701,a,55,6,1,1000,968.415103,31.58489704,1,2.087663889,190.5413971
ABCD_1701,a,56,6,0,1000,984.2075515,15.79244852,0,2.020756006,192.5625141
ABCD_1701,a,57,7,0,1000,959.2075515,40.79244852,1,2.070370913,194.6330862
ABCD_1701,a,58,7,1,1000,959.2075515,40.79244852,1,2.054448128,196.6877081
ABCD_1701,a,59,7,0,1000,979.6037757,20.39622426,1,2.271404028,198.9592841
ABCD_1701,a,60,7,1,1000,1020.396224,20.39622426,1,2.388231993,201.3476272
ABCD_1701,a,61,7,0,1000,989.8018879,10.19811213,1,2.655572891,204.0033741
ABCD_1701,a,62,7,1,1000,1010.198112,10.19811213,1,2.187879801,206.1916242
ABCD_1701,a,63,7,0,1000,994.9009439,5.099056065,1,2.471524954,208.663553
ABCD_1701,a,64,7,1,1000,1005.099056,5.099056065,1,2.087312937,210.751214
ABCD_1701,a,65,7,0,1000,997.450472,2.549528033,1,1.970528126,212.721936
ABCD_1701,a,66,7,1,1000,1002.549528,2.549528033,1,2.171123028,214.8932321
ABCD_1701,a,67,7,0,1000,1001.274764,1.274764016,1,2.104317188,216.99772
ABCD_1701,a,68,7,1,1000,998.725236,1.274764016,0,2.070915937,219.0689292
ABCD_1701,a,69,8,0,1000,973.725236,26.27476402,1,2.287904024,221.3570402
ABCD_1701,a,70,8,1,1000,1026.274764,26.27476402,1,2.204477072,223.5618291
ABCD_1701,r,1,0,0,1358,1858,500,1,2.945619106,229.6747601
ABCD_1701,r,2,0,1,1140,1640,500,1,2.755702019,232.430644
ABCD_1701,r,3,0,0,1367,1617,250,1,3.290155172,235.7211032
ABCD_1701,r,4,0,1,1427,1177,250,1,3.50711894,239.2284112
ABCD_1701,r,5,0,0,1299,1174,125,1,2.438365936,241.6669521
ABCD_1701,r,6,0,1,1182,1307,125,1,3.039654016,244.7067802
ABCD_1701,r,7,0,0,1269.5,1207,62.5,1,3.189960003,247.8968532
ABCD_1701,r,8,0,1,1159,1221.5,62.5,1,1.987475872,249.8846362
ABCD_1701,r,9,0,0,1174.25,1143,31.25,1,2.221050024,252.1058822
ABCD_1701,r,10,0,1,1365.25,1334,31.25,1,2.254725933,254.3609481
ABCD_1701,r,11,0,0,1201,1216.625,15.625,0,2.070637941,256.4317741
ABCD_1701,r,12,1,0,1369,1424.625,55.625,1,2.054065943,258.486161
ABCD_1701,r,13,1,1,1227,1282.625,55.625,1,2.054210901,260.540782
ABCD_1701,r,14,1,0,1320.8125,1293,27.8125,1,2.504870892,263.0458541
ABCD_1701,r,15,1,1,1051,1078.8125,27.8125,1,2.204633951,265.2508202
ABCD_1701,r,16,1,0,1386,1399.90625,13.90625,1,3.824432135,269.0756071
ABCD_1701,r,17,1,1,1038.90625,1025,13.90625,1,2.989280939,272.065094
ABCD_1701,r,18,1,0,1374,1380.953125,6.953125,0,2.571990967,274.6372612
ABCD_1701,r,19,2,0,1303,1349.953125,46.953125,1,3.524062157,278.161669
ABCD_1701,r,20,2,1,1145,1191.953125,46.953125,1,2.705397844,280.8674572
ABCD_1701,r,21,2,0,1360,1383.476563,23.4765625,0,2.555038929,283.4228702
ABCD_1701,r,22,3,0,1063,1126.476563,63.4765625,1,2.254261017,285.677336
ABCD_1701,r,23,3,1,1403.476563,1340,63.4765625,1,2.154577971,287.8322361
ABCD_1701,r,24,3,0,1120,1151.738281,31.73828125,0,2.170892,290.0033312
ABCD_1701,r,25,4,0,1427.738281,1356,71.73828125,1,2.606041193,292.6096671
ABCD_1701,r,26,4,1,1127,1198.738281,71.73828125,1,2.136931896,294.7467792
ABCD_1701,r,27,4,0,1189,1224.869141,35.86914063,1,2.071004868,296.8181272
ABCD_1701,r,28,4,1,1387,1422.869141,35.86914063,1,2.087224007,298.9055622
ABCD_1701,r,29,4,0,1265,1282.93457,17.93457031,1,2.338230133,301.2439661
ABCD_1701,r,30,4,1,1002,1019.93457,17.93457031,0,2.338181019,303.5824461
ABCD_1701,r,31,5,0,1313.93457,1271,42.93457031,0,2.388093948,305.970751
ABCD_1701,r,32,6,0,1389.93457,1322,67.93457031,1,3.023051023,308.994122
ABCD_1701,r,33,6,1,1103,1170.93457,67.93457031,1,2.287749052,311.2820702
ABCD_1701,r,34,6,0,1107,1140.967285,33.96728516,1,2.839189053,314.121417
ABCD_1701,r,35,6,1,1014,1047.967285,33.96728516,1,2.288089037,316.4098241
ABCD_1701,r,36,6,0,1271.983643,1255,16.98364258,1,2.939181089,319.349215
ABCD_1701,r,37,6,1,1314,1330.983643,16.98364258,0,3.707743883,323.0571332
ABCD_1701,r,38,7,0,1200,1241.983643,41.98364258,1,2.187808037,325.2451072
ABCD_1701,r,39,7,1,1388,1429.983643,41.98364258,1,2.638852835,327.8841372
ABCD_1701,r,40,7,0,1203.991821,1183,20.99182129,1,2.388303041,330.2728031
ABCD_1701,r,41,7,1,1141.991821,1121,20.99182129,1,2.321137905,332.5941441
ABCD_1701,r,42,7,0,1358.495911,1348,10.49591064,1,2.321460962,334.9159212
ABCD_1701,r,43,7,1,1144.495911,1134,10.49591064,0,3.907940149,338.824049
ABCD_1701,r,44,8,0,1239.495911,1204,35.49591064,1,2.97292614,341.7973521
ABCD_1701,r,45,8,1,1061,1096.495911,35.49591064,1,3.690836906,345.488584
ABCD_1701,r,46,8,0,1208.747955,1191,17.74795532,1,2.321165085,347.8101292
ABCD_1701,r,47,8,1,1208,1225.747955,17.74795532,0,2.237735033,350.0482011
ABCD_1701,r,48,9,0,1057,1079.747955,22.74795532,0,2.521615028,352.5699611
ABCD_1701,r,49,10,0,1286.747955,1259,27.74795532,0,3.089876175,355.6601782
ABCD_1701,r,50,11,0,1272.747955,1240,32.74795532,1,3.189804077,358.8503861
ABCD_1701,r,51,11,1,1126.747955,1094,32.74795532,1,2.755475044,361.60625
ABCD_1701,r,52,11,0,1215,1231.373978,16.37397766,0,2.521630049,364.1282132
ABCD_1701,r,53,12,0,1033.373978,1012,21.37397766,0,2.955954075,367.0843761
ABCD_1701,r,54,13,0,1045.373978,1019,26.37397766,1,2.638727903,369.7232652
ABCD_1701,r,55,13,1,1241.373978,1215,26.37397766,1,2.855952024,372.5793841
ABCD_1701,r,56,13,0,1394,1407.186989,13.18698883,0,2.304823875,374.8845971
ABCD_1701,r,57,14,0,1191,1209.186989,18.18698883,0,2.421238184,377.306164
ABCD_1701,r,58,15,0,1232.186989,1209,23.18698883,1,3.340265036,380.6466382
ABCD_1701,r,59,15,1,1304,1327.186989,23.18698883,1,2.922696114,383.56951
ABCD_1701,r,60,15,0,1411.593494,1400,11.59349442,0,2.338139057,385.907892
ABCD_1701,r,61,16,0,1340.593494,1324,16.59349442,1,2.304548025,388.212867
ABCD_1701,r,62,16,1,1200.593494,1184,16.59349442,1,2.872411966,391.085428
ABCD_1701,r,63,16,0,1284.296747,1276,8.296747208,1,2.688979149,393.7747071
ABCD_1701,r,64,16,1,1280.296747,1272,8.296747208,1,2.471552849,396.246433
ABCD_1701,r,65,16,0,1084.148374,1080,4.148373604,1,3.808048964,400.0546441
ABCD_1701,r,66,16,1,1318,1322.148374,4.148373604,0,2.43842411,402.4933412
ABCD_1704,r,1,0,0,1788,1288,500,1,3.372908831,57.15720391
ABCD_1704,r,2,0,1,1110,1610,500,1,3.073038101,60.23056698
ABCD_1704,r,3,0,0,1529,1279,250,1,2.638571024,62.86934185
ABCD_1704,r,4,0,1,1369,1619,250,1,2.037451983,64.90697694
ABCD_1704,r,5,0,0,1504,1379,125,1,2.187850952,67.09514594
ABCD_1704,r,6,0,1,1181,1056,125,1,2.371698856,69.46712279
ABCD_1704,r,7,0,0,1206.5,1144,62.5,1,2.20394206,71.671242
ABCD_1704,r,8,0,1,1092,1154.5,62.5,0,2.171215057,73.84264588
ABCD_1704,r,9,1,0,1137,1239.5,102.5,1,2.622035027,76.464854
ABCD_1704,r,10,1,1,1038,1140.5,102.5,1,2.388287067,78.85343695
ABCD_1704,r,11,1,0,1123,1174.25,51.25,1,2.505061865,81.35889578
ABCD_1704,r,12,1,1,1257.25,1206,51.25,1,2.688555956,84.04764986
ABCD_1704,r,13,1,0,1316,1341.625,25.625,1,2.488536119,86.53654981
ABCD_1704,r,14,1,1,1376.625,1351,25.625,0,3.172954082,89.70985293
ABCD_1704,r,15,2,0,1288.625,1223,65.625,1,2.722069025,92.43212986
ABCD_1704,r,16,2,1,1021,1086.625,65.625,0,2.488457918,94.92077494
ABCD_1704,r,17,3,0,1371.625,1266,105.625,1,3.039718151,97.96083879
ABCD_1704,r,18,3,1,1197.625,1092,105.625,1,2.889065981,100.8502519
ABCD_1704,r,19,3,0,1398,1450.8125,52.8125,1,2.304491043,103.1549449
ABCD_1704,r,20,3,1,1249.8125,1197,52.8125,1,2.638725042,105.7938468
ABCD_1704,r,21,3,0,1331.40625,1305,26.40625,1,3.357055902,109.1512368
ABCD_1704,r,22,3,1,1173.40625,1147,26.40625,0,3.874448061,113.0258818
ABCD_1704,r,23,4,0,1068,1134.40625,66.40625,0,2.822546959,115.848789
ABCD_1704,r,24,5,0,1072,1163.40625,91.40625,1,3.423497915,119.2724929
ABCD_1704,r,25,5,1,1025,1116.40625,91.40625,1,3.073575974,122.3462789
ABCD_1704,r,26,5,0,1053,1098.703125,45.703125,1,2.187320948,124.5339668
ABCD_1704,r,27,5,1,1209.703125,1164,45.703125,0,2.037249088,126.5716128
ABCD_1704,r,28,6,0,1165,1235.703125,70.703125,1,2.538127899,129.1100848
ABCD_1704,r,29,6,1,1309.703125,1239,70.703125,0,2.63868618,131.7489259
ABCD_1704,r,30,7,0,1166,1261.703125,95.703125,1,2.622240067,134.3715239
ABCD_1704,r,31,7,1,1303.703125,1208,95.703125,1,2.0706532,136.4423888
ABCD_1704,r,32,7,0,1291,1338.851563,47.8515625,1,2.271279097,138.713835
ABCD_1704,r,33,7,1,1165,1212.851563,47.8515625,1,2.455138922,141.1693358
ABCD_1704,r,34,7,0,1063.925781,1040,23.92578125,1,2.204675913,143.374445
ABCD_1704,r,35,7,1,1350,1373.925781,23.92578125,1,2.10364604,145.4782748
ABCD_1704,r,36,7,0,1409.962891,1398,11.96289063,0,2.070844889,147.5492909
ABCD_1704,r,37,8,0,1318,1354.962891,36.96289063,1,2.53856802,150.0880549
ABCD_1704,r,38,8,1,1174.962891,1138,36.96289063,1,2.121011972,152.209368
ABCD_1704,r,39,8,0,1092.481445,1074,18.48144531,1,2.003778934,154.2133398
ABCD_1704,r,40,8,1,1177.481445,1159,18.48144531,1,2.104447842,156.3178968
ABCD_1704,r,41,8,0,1275,1284.240723,9.240722656,1,2.789133072,159.1072028
ABCD_1704,r,42,8,1,1085,1094.240723,9.240722656,0,2.237922907,161.3452868
ABCD_1704,r,43,9,0,1341.240723,1327,14.24072266,0,2.271354914,163.616967
ABCD_1704,r,44,10,0,1078.240723,1059,19.24072266,0,3.390218973,167.0075259
ABCD_1704,r,45,11,0,1289,1313.240723,24.24072266,1,2.387926102,169.3956568
ABCD_1704,r,46,11,1,1122,1146.240723,24.24072266,0,2.421710968,171.8175039
ABCD_1704,r,47,12,0,1013,1042.240723,29.24072266,1,2.388282061,174.2058918
ABCD_1704,r,48,12,1,1176,1205.240723,29.24072266,1,2.271495104,176.4776969
ABCD_1704,r,49,12,0,1142,1156.620361,14.62036133,1,3.106257916,179.584327
ABCD_1704,r,50,12,1,1066.620361,1052,14.62036133,1,2.321011066,181.9055469
ABCD_1704,r,51,12,0,1152.310181,1145,7.310180664,0,2.455109835,184.3608239
ABCD_1704,r,52,13,0,1126.310181,1114,12.31018066,1,2.43835187,186.7993429
ABCD_1704,r,53,13,1,1009,1021.310181,12.31018066,0,2.83929491,189.6388068
ABCD_1704,r,54,14,0,1291.310181,1274,17.31018066,0,2.722376108,192.3613639
ABCD_1704,r,55,15,0,1030,1052.310181,22.31018066,0,3.173140049,195.5347209
ABCD_1704,r,56,16,0,1231,1258.310181,27.31018066,1,3.189991951,198.7248919
ABCD_1704,r,57,16,1,1219,1246.310181,27.31018066,1,2.438263893,201.1632738
ABCD_1704,r,58,16,0,1254.65509,1241,13.65509033,0,2.522006035,203.685535
ABCD_1704,a,1,0,0,1000,500,500,1,4.307929039,213.5065649
ABCD_1704,a,2,0,1,1000,1500,500,1,2.454623938,215.9616199
ABCD_1704,a,3,0,0,1000,1250,250,1,2.438014984,218.3998239
ABCD_1704,a,4,0,1,1000,1250,250,1,2.321644068,220.7216468
ABCD_1704,a,5,0,0,1000,875,125,1,2.638777018,223.360781
ABCD_1704,a,6,0,1,1000,875,125,1,2.170840025,225.5318208
ABCD_1704,a,7,0,0,1000,937.5,62.5,1,2.288055897,227.8200538
ABCD_1704,a,8,0,1,1000,1062.5,62.5,1,2.288502932,230.1090288
ABCD_1704,a,9,0,0,1000,1031.25,31.25,1,2.370612144,232.4798369
ABCD_1704,a,10,0,1,1000,968.75,31.25,1,2.622236013,235.1023939
ABCD_1704,a,11,0,0,1000,984.375,15.625,1,2.35469389,237.457454
ABCD_1704,a,12,0,1,1000,1015.625,15.625,1,2.52164197,239.9794648
ABCD_1704,a,13,0,0,1000,992.1875,7.8125,1,2.672045946,242.651881
ABCD_1704,a,14,0,1,1000,1007.8125,7.8125,1,2.55490303,245.2069738
ABCD_1704,a,15,0,0,1000,996.09375,3.90625,0,2.120944023,247.3280818
ABCD_1704,a,16,1,0,1000,956.09375,43.90625,1,2.538545847,249.8667958
ABCD_1704,a,17,1,1,1000,1043.90625,43.90625,1,2.221709967,252.0887468
ABCD_1704,a,18,1,0,1000,1021.953125,21.953125,1,2.237364054,254.326283
ABCD_1704,a,19,1,1,1000,978.046875,21.953125,1,2.204647064,256.531091
ABCD_1704,a,20,1,0,1000,989.0234375,10.9765625,1,2.25458312,258.7858078
ABCD_1704,a,21,1,1,1000,989.0234375,10.9765625,1,2.104400158,260.8903849
ABCD_1704,a,22,1,0,1000,994.5117188,5.48828125,1,2.221307993,263.1118679
ABCD_1704,a,23,1,1,1000,1005.488281,5.48828125,0,2.438248158,265.550282
ABCD_1704,a,24,2,0,1000,954.5117188,45.48828125,1,2.521872044,268.0724678
ABCD_1704,a,25,2,1,1000,954.5117188,45.48828125,1,2.571749926,270.6444199
ABCD_1704,a,26,2,0,1000,1022.744141,22.74414063,1,2.321342945,272.9659359
ABCD_1704,a,27,2,1,1000,1022.744141,22.74414063,1,2.271447182,275.2375669
ABCD_1704,a,28,2,0,1000,1011.37207,11.37207031,1,2.221305847,277.459214
ABCD_1704,a,29,2,1,1000,988.6279297,11.37207031,1,2.287773132,279.74734
ABCD_1704,a,30,2,0,1000,994.3139648,5.686035156,0,2.488421917,282.2360058
ABCD_1704,a,31,3,0,1000,954.3139648,45.68603516,1,2.220997095,284.4571788
ABCD_1704,a,32,3,1,1000,954.3139648,45.68603516,1,2.12105298,286.5785999
ABCD_1704,a,33,3,0,1000,1022.843018,22.84301758,1,2.204246044,288.783247
ABCD_1704,a,34,3,1,1000,1022.843018,22.84301758,1,2.438077927,291.2215388
ABCD_1704,a,35,3,0,1000,1011.421509,11.42150879,1,2.10433197,293.3260438
ABCD_1704,a,36,3,1,1000,1011.421509,11.42150879,0,2.739028931,296.0654089
ABCD_1704,a,37,4,0,1000,1051.421509,51.42150879,1,2.270999908,298.3366199
ABCD_1704,a,38,4,1,1000,948.5784912,51.42150879,1,2.237993002,300.5749359
ABCD_1704,a,39,4,0,1000,1025.710754,25.71075439,1,2.204199791,302.7793589
ABCD_1704,a,40,4,1,1000,1025.710754,25.71075439,1,2.338298082,305.1180208
ABCD_1704,a,41,4,0,1000,1012.855377,12.8553772,1,2.43808198,307.5564179
ABCD_1704,a,42,4,1,1000,987.1446228,12.8553772,1,2.33800602,309.8948169
ABCD_1704,a,43,4,0,1000,1006.427689,6.427688599,0,2.63857007,312.5337369
ABCD_1704,a,44,5,0,1000,968.5723114,31.4276886,1,2.371314049,314.905257
ABCD_1704,a,45,5,1,1000,1031.427689,31.4276886,1,2.7055161,317.61092
ABCD_1704,a,46,5,0,1000,1015.713844,15.7138443,1,2.25474,319.866025
ABCD_1704,a,47,5,1,1000,984.2861557,15.7138443,1,2.355120182,322.2216258
ABCD_1704,a,48,5,0,1000,1007.856922,7.85692215,1,3.038851023,325.2608428
ABCD_1704,a,49,5,1,1000,1007.856922,7.85692215,1,2.354444027,327.6154969
ABCD_1704,a,50,5,0,1000,1003.928461,3.928461075,1,2.354938984,329.9706008
ABCD_1704,a,51,5,1,1000,1003.928461,3.928461075,1,2.221651077,332.1927788
ABCD_1704,a,52,5,0,1000,1001.964231,1.964230537,1,2.17028904,334.3632648
ABCD_1704,a,53,5,1,1000,1001.964231,1.964230537,1,2.187827826,336.551266
ABCD_1704,a,54,5,0,1000,1000.982115,0.982115269,1,2.321432114,338.8728688
ABCD_1704,a,55,5,1,1000,999.0178847,0.982115269,0,2.271217108,341.1442699
ABCD_1704,a,56,6,0,1000,974.0178847,25.98211527,1,2.421715975,343.5662529
ABCD_1704,a,57,6,1,1000,1025.982115,25.98211527,1,2.755614996,346.3220749
ABCD_1704,a,58,6,0,1000,1012.991058,12.99105763,1,2.588521004,348.9107628
ABCD_1704,a,59,6,1,1000,987.0089424,12.99105763,1,2.571981907,351.4829099
ABCD_1704,a,60,6,0,1000,993.5044712,6.495528817,1,2.321527004,353.8046
ABCD_1704,a,61,6,1,1000,993.5044712,6.495528817,1,2.57209897,356.3770299
ABCD_1704,a,62,6,0,1000,1003.247764,3.247764409,0,2.588253021,358.9654298
ABCD_1704,a,63,7,0,1000,971.7522356,28.24776441,1,2.421885967,361.3876679
ABCD_1704,a,64,7,1,1000,1028.247764,28.24776441,1,2.438019037,363.82583
ABCD_1704,a,65,7,0,1000,985.8761178,14.1238822,1,2.338270903,366.1642728
ABCD_1704,a,66,7,1,1000,985.8761178,14.1238822,1,2.271257162,368.4356339
ABCD_1704,a,67,7,0,1000,992.9380589,7.061941102,1,3.056494951,371.4922988
ABCD_1704,a,68,7,1,1000,1007.061941,7.061941102,1,2.254575014,373.7470529
ABCD_1704,a,69,7,0,1000,996.4690294,3.530970551,0,2.05424118,375.8016438
ABCD_1704,a,70,8,0,1000,1028.530971,28.53097055,1,2.555065155,378.3571179
ABCD_1710,a,1,0,0,1000,1500,500,1,2.356563091,80.7463429
ABCD_1710,a,2,0,1,1000,500,500,1,2.455065966,83.20170188
ABCD_1710,a,3,0,0,1000,1250,250,1,2.304650068,85.50674796
ABCD_1710,a,4,0,1,1000,750,250,1,2.388067961,87.89519882
ABCD_1710,a,5,0,0,1000,875,125,1,2.488180876,90.38378
ABCD_1710,a,6,0,1,1000,875,125,1,2.288146973,92.67238188
ABCD_1710,a,7,0,0,1000,1062.5,62.5,1,2.487802029,95.1603868
ABCD_1710,a,8,0,1,1000,1062.5,62.5,1,1.920578957,97.081146
ABCD_1710,a,9,0,0,1000,1031.25,31.25,0,2.822417974,99.90373683
ABCD_1710,a,10,1,0,1000,928.75,71.25,1,2.705974102,102.609946
ABCD_1710,a,11,1,1,1000,928.75,71.25,1,2.321109056,104.9312339
ABCD_1710,a,12,1,0,1000,1035.625,35.625,1,2.438402891,107.3698058
ABCD_1710,a,13,1,1,1000,1035.625,35.625,1,2.020841837,109.3909879
ABCD_1710,a,14,1,0,1000,982.1875,17.8125,1,2.671916962,112.0631039
ABCD_1710,a,15,1,1,1000,982.1875,17.8125,1,2.43850112,114.5019789
ABCD_1710,a,16,1,0,1000,991.09375,8.90625,1,2.154073,116.6563859
ABCD_1710,a,17,1,1,1000,1008.90625,8.90625,0,2.237807989,118.894588
ABCD_1710,a,18,2,0,1000,951.09375,48.90625,0,1.937002897,120.8317919
ABCD_1710,a,19,3,0,1000,1088.90625,88.90625,1,2.77280283,123.604979
ABCD_1710,a,20,3,1,1000,1088.90625,88.90625,1,2.120358944,125.7257349
ABCD_1710,a,21,3,0,1000,1044.453125,44.453125,1,1.920569897,127.6466599
ABCD_1710,a,22,3,1,1000,955.546875,44.453125,1,2.471395016,130.118264
ABCD_1710,a,23,3,0,1000,977.7734375,22.2265625,1,2.4885571,132.607141
ABCD_1710,a,24,3,1,1000,977.7734375,22.2265625,1,2.77222085,135.37975
ABCD_1710,a,25,3,0,1000,988.8867188,11.11328125,0,2.755439997,138.1353929
ABCD_1710,a,26,4,0,1000,1051.113281,51.11328125,1,2.271311045,140.4068789
ABCD_1710,a,27,4,1,1000,948.8867188,51.11328125,1,2.237982035,142.645179
ABCD_1710,a,28,4,0,1000,1025.556641,25.55664063,1,2.60513711,145.250499
ABCD_1710,a,29,4,1,1000,1025.556641,25.55664063,1,2.254626036,147.505295
ABCD_1710,a,30,4,0,1000,987.2216797,12.77832031,1,2.171197176,149.6766639
ABCD_1710,a,31,4,1,1000,987.2216797,12.77832031,1,2.57197094,152.248816
ABCD_1710,a,32,4,0,1000,1006.38916,6.389160156,0,2.38877511,154.63781
ABCD_1710,a,33,5,0,1000,1031.38916,31.38916016,1,2.137208939,156.7753398
ABCD_1710,a,34,5,1,1000,1031.38916,31.38916016,1,2.053951979,158.8294909
ABCD_1710,a,35,5,0,1000,1015.69458,15.69458008,1,1.95399785,160.783659
ABCD_1710,a,36,5,1,1000,1015.69458,15.69458008,1,2.070822001,162.8546369
ABCD_1710,a,37,5,0,1000,1007.84729,7.847290039,1,1.954761028,164.8096628
ABCD_1710,a,38,5,1,1000,1007.84729,7.847290039,1,1.903036118,166.7128708
ABCD_1710,a,39,5,0,1000,1003.923645,3.92364502,1,2.054405928,168.767648
ABCD_1710,a,40,5,1,1000,996.076355,3.92364502,0,1.953699112,170.7215509
ABCD_1710,a,41,6,0,1000,1028.923645,28.92364502,0,2.538599014,173.2604458
ABCD_1710,a,42,7,0,1000,946.076355,53.92364502,1,2.755671978,176.01647
ABCD_1710,a,43,7,1,1000,1053.923645,53.92364502,1,2.939011097,178.9558868
ABCD_1710,a,44,7,0,1000,1026.961823,26.96182251,1,2.221096039,181.1773789
ABCD_1710,a,45,7,1,1000,1026.961823,26.96182251,1,2.154193163,183.3319168
ABCD_1710,a,46,7,0,1000,986.5190887,13.48091125,0,1.970492125,185.3026249
ABCD_1710,a,47,8,0,1000,961.5190887,38.48091125,1,3.373826981,188.676738
ABCD_1710,a,48,8,1,1000,961.5190887,38.48091125,1,2.053932905,190.7308679
ABCD_1710,a,49,8,0,1000,1019.240456,19.24045563,1,2.622174978,193.353364
ABCD_1710,a,50,8,1,1000,980.7595444,19.24045563,0,3.156388044,196.5101209
ABCD_1710,a,51,9,0,1000,1024.240456,24.24045563,0,2.755448103,199.2659199
ABCD_1710,a,52,10,0,1000,970.7595444,29.24045563,0,3.356827021,202.6230969
ABCD_1710,a,53,11,0,1000,965.7595444,34.24045563,1,2.438127995,205.0614209
ABCD_1710,a,54,11,1,1000,965.7595444,34.24045563,1,2.037488222,207.0991089
ABCD_1710,a,55,11,0,1000,982.8797722,17.12022781,1,2.404999971,209.504272
ABCD_1710,a,56,11,1,1000,1017.120228,17.12022781,1,3.223376036,212.7278059
ABCD_1710,a,57,11,0,1000,991.4398861,8.560113907,1,2.571957827,215.2999339
