PartID,Subject,trialNum,soundfile,leftprompt,rightprompt,response,keyResp,keyRT,Time
5166,1,1,dath-3.wav,D,T,D,z,1.848556724,83.21221672
5166,1,2,dath-2.wav,D,T,D,z,1.993019667,85.47037388
5166,1,3,dath-1.wav,D,T,D,z,1.534856433,87.26342813
5166,1,4,dath-4.wav,D,T,D,z,1.645836279,89.15993302
5166,1,5,dath-5.wav,D,T,D,z,1.541257479,90.95315453
5166,1,6,dath-6.wav,D,T,D,z,1.843845265,93.05657438
5166,1,7,dath-7.wav,D,T,D,z,1.636329738,94.95307661
5166,1,8,gith-6.wav,G,K,K,m,2.089224272,98.33237052
5166,1,9,gith-7.wav,G,K,K,m,1.640404133,100.2289184
5166,1,10,gith-5.wav,G,K,K,m,1.607761458,102.0910363
5166,1,11,gith-3.wav,G,K,K,m,1.553670719,103.9013745
5166,1,12,gith-1.wav,G,K,K,m,1.607201937,105.7634198
5166,1,13,gith-2.wav,G,K,K,m,1.625058347,107.6427627
5166,1,14,gith-4.wav,G,K,K,m,2.169664211,110.073818
5166,1,15,gift-7.wav,G,K,K,m,2.416082438,113.7807037
5166,1,16,gift-2.wav,G,K,K,m,1.287498194,115.3324089
5166,1,17,gift-5.wav,G,K,K,m,1.55974221,117.1600459
5166,1,18,gift-1.wav,G,K,G,z,1.41210079,118.8330308
5166,1,19,gift-6.wav,G,K,K,m,1.715041318,120.7980721
5166,1,20,gift-3.wav,G,K,G,z,2.293884416,123.3496826
5166,1,21,gift-4.wav,G,K,G,z,1.35017333,124.9530663
5166,1,22,dask-6.wav,D,T,T,m,2.007806691,128.2463019
5166,1,23,dask-5.wav,D,T,T,m,1.557332315,130.0565128
5166,1,24,dask-1.wav,D,T,D,z,2.0750344,132.3841312
5166,1,25,dask-2.wav,D,T,D,z,2.283373625,134.9185775
5166,1,26,dask-3.wav,D,T,D,z,1.572827483,136.7462168
5166,1,27,dask-4.wav,D,T,D,z,1.817131161,138.8151333
5166,1,28,dask-7.wav,D,T,T,m,1.340127033,140.4187128
5166,1,29,dash-5.wav,D,T,T,m,1.438042131,143.1426981
5166,1,30,dash-7.wav,D,T,T,m,1.332440076,144.7289853
5166,1,31,dash-6.wav,D,T,T,m,2.042034803,147.0219958
5166,1,32,dash-2.wav,D,T,D,z,1.332977171,148.6083043
5166,1,33,dash-1.wav,D,T,D,z,2.266656024,151.1255449
5166,1,34,dash-3.wav,D,T,D,z,1.517343262,152.9013768
5166,1,35,dash-4.wav,D,T,D,z,2.245405995,155.4014205
5166,1,36,giss-7.wav,K,G,K,z,3.782684486,160.4703389
5166,1,37,giss-4.wav,K,G,K,z,4.220117682,164.9531047
5166,1,38,giss-2.wav,K,G,G,m,1.345227724,166.5565584
5166,1,39,giss-6.wav,K,G,K,z,1.437699653,168.246181
5166,1,40,giss-1.wav,K,G,G,m,1.212043393,169.712308
5166,1,41,giss-3.wav,K,G,K,z,1.465939137,171.4358881
5166,1,42,giss-5.wav,K,G,K,z,1.470286831,173.1600106
5166,1,43,giss-4.wav,K,G,K,z,1.983517306,176.4358599
5166,1,44,giss-7.wav,K,G,G,m,3.13398104,179.8324215
5166,1,45,giss-5.wav,K,G,G,m,1.785329669,181.8841331
5166,1,46,giss-1.wav,K,G,G,m,2.045599851,184.194943
5166,1,47,giss-3.wav,K,G,G,m,1.958656997,186.418679
5166,1,48,giss-2.wav,K,G,G,m,2.046825705,188.7289693
5166,1,49,giss-6.wav,K,G,K,z,1.496473723,190.4876381
5166,1,50,dask-3.wav,T,D,T,z,1.726674953,193.5047989
5166,1,51,dask-7.wav,T,D,T,z,1.984468341,195.7462061
5166,1,52,dask-5.wav,T,D,D,m,1.398991569,197.4013631
5166,1,53,dask-2.wav,T,D,D,m,1.455851027,199.1082442
5166,1,54,dask-6.wav,T,D,T,z,1.988873051,201.3496302
5166,1,55,dask-4.wav,T,D,D,m,1.707423161,203.3151706
5166,1,56,dask-1.wav,T,D,D,m,2.285723463,205.8670578
5166,1,57,dath-5.wav,T,D,T,z,2.251471784,209.4186429
5166,1,58,dath-1.wav,T,D,D,m,1.966004896,211.642795
5166,1,59,dath-2.wav,T,D,D,m,1.637823948,213.5393467
5166,1,60,dath-6.wav,T,D,T,z,1.477296052,215.2806897
5166,1,61,dath-4.wav,T,D,T,z,1.399831611,216.9359071
5166,1,62,dath-7.wav,T,D,T,z,1.232566272,218.4358945
5166,1,63,dath-3.wav,T,D,T,z,1.804537749,220.5052151
5166,1,64,gith-7.wav,K,G,K,z,1.436938293,223.2289324
5166,1,65,gith-3.wav,K,G,K,z,2.251296934,225.7462339
5166,1,66,gith-1.wav,K,G,G,m,1.925899149,227.9366498
5166,1,67,gith-2.wav,K,G,G,m,1.189045621,229.3840407
5166,1,68,gith-5.wav,K,G,K,z,1.767972723,231.4186828
5166,1,69,gith-4.wav,K,G,G,m,1.901218631,233.5738222
5166,1,70,gith-6.wav,K,G,K,z,1.562007663,235.4014003
5166,1,71,dash-3.wav,D,T,D,z,1.771785603,238.4703758
5166,1,72,dash-7.wav,D,T,T,m,2.049092298,240.7807722
5166,1,73,dash-5.wav,D,T,T,m,2.050741974,243.0910465
5166,1,74,dash-1.wav,D,T,D,z,1.636370029,244.9875735
5166,1,75,dash-6.wav,D,T,T,m,1.331823538,246.5738283
5166,1,76,dash-4.wav,D,T,T,m,1.777538182,248.6083381
5166,1,77,dash-2.wav,D,T,D,z,2.310948297,251.1772991
5166,1,78,gift-5.wav,G,K,K,m,1.675340008,254.1427878
5166,1,79,gift-6.wav,G,K,K,m,1.760272463,256.1600007
5166,1,80,gift-7.wav,G,K,G,z,1.766995461,258.1771607
5166,1,81,gift-2.wav,G,K,G,z,1.525768772,259.9529755
5166,1,82,gift-3.wav,G,K,G,z,1.701875081,261.9186303
5166,1,83,gift-1.wav,G,K,G,z,1.736186436,263.9184767
5166,1,84,gift-4.wav,G,K,G,z,1.592261728,265.7634593
5166,1,85,giss-6.wav,G,K,K,m,1.832652557,268.884181
5166,1,86,giss-1.wav,G,K,K,m,1.898347663,271.0392699
5166,1,87,giss-3.wav,G,K,G,z,2.159117309,273.4531044
5166,1,88,giss-4.wav,G,K,G,z,1.473294258,275.1772033
5166,1,89,giss-7.wav,G,K,K,m,2.613077291,278.0565755
5166,1,90,giss-5.wav,G,K,G,z,2.589645814,280.9013878
5166,1,91,giss-2.wav,G,K,K,m,1.976690918,283.1427715
5166,1,92,dask-3.wav,D,T,T,m,4.38855794,288.8325473
5166,1,93,dask-1.wav,D,T,T,m,2.84521594,291.9358835
5166,1,94,dask-7.wav,D,T,T,m,3.053757004,295.2462164
5166,1,95,dask-2.wav,D,T,D,z,1.439407865,296.9532058
5166,1,96,dask-4.wav,D,T,D,z,1.892286055,299.1082997
5166,1,97,dask-5.wav,D,T,T,m,1.553179997,300.9186645
5166,1,98,dask-6.wav,D,T,T,m,1.750691039,302.9359447
5166,1,99,gith-7.wav,K,G,K,z,3.394709254,307.6256213
5166,1,100,gith-3.wav,K,G,K,z,2.043485681,309.9359804
5166,1,101,gith-2.wav,K,G,K,z,2.14902958,312.3497362
5166,1,102,gith-5.wav,K,G,K,z,1.439218951,314.0394352
5166,1,103,gith-1.wav,K,G,K,z,1.469506086,315.7634376
5166,1,104,gith-6.wav,K,G,K,z,1.36140937,317.3841376
5166,1,105,gith-4.wav,K,G,K,z,1.492607628,319.1428262
5166,1,106,dath-6.wav,T,D,,,0,326.8151801
5166,1,107,dath-2.wav,T,D,D,m,3.853242335,330.9360047
5166,1,108,dath-5.wav,T,D,,,0,337.5737743
5166,1,109,dath-4.wav,T,D,,,0,344.2124011
5166,1,110,dath-7.wav,T,D,D,m,2.17534647,346.6427661
5166,1,111,dath-3.wav,T,D,D,m,3.161020138,350.0565402
5166,1,112,dath-1.wav,T,D,D,m,1.811036103,352.125559
5166,1,113,gift-5.wav,K,G,K,z,1.771406254,355.1945317
5166,1,114,gift-6.wav,K,G,G,m,6.232673843,361.6945416
5166,1,115,gift-2.wav,K,G,G,m,2.308519397,364.263527
5166,1,116,gift-1.wav,K,G,G,m,1.659519465,366.1782513
5166,1,117,gift-3.wav,K,G,G,m,1.288722147,367.7290103
5166,1,118,gift-7.wav,K,G,K,z,1.721971477,369.7118294
5166,1,119,gift-4.wav,K,G,G,m,1.875018435,371.8497799
5166,1,120,dash-5.wav,D,T,T,m,2.502453228,375.6428114
5166,1,121,dash-4.wav,D,T,T,m,2.087836492,377.9876301
5166,1,122,dash-1.wav,D,T,D,z,1.830978554,380.0737903
5166,1,123,dash-6.wav,D,T,T,m,1.416661345,381.7462141
5166,1,124,dash-2.wav,D,T,D,z,1.840168845,383.8497096
5166,1,125,dash-3.wav,D,T,D,z,1.696582434,385.797939
5166,1,126,dash-7.wav,D,T,T,m,1.836381052,387.9022324
5039,1,1,gift-1.wav,G,K,G,z,1.866070784,629.4222207
5039,1,2,gift-3.wav,G,K,G,z,2.056573781,631.8020678
5039,1,3,gift-7.wav,G,K,K,m,2.868711015,634.9227852
5039,1,4,gift-2.wav,G,K,G,z,1.899955907,637.0780016
5039,1,5,gift-6.wav,G,K,K,m,2.088590673,639.4228331
5039,1,6,gift-5.wav,G,K,K,m,2.703684769,642.3883322
5039,1,7,gift-4.wav,G,K,G,z,3.041946078,645.68138
5039,1,8,dash-5.wav,D,T,T,m,4.954073049,651.9227977
5039,1,9,dash-1.wav,D,T,D,z,1.931177613,654.1125075
5039,1,10,dash-4.wav,D,T,T,m,1.877398768,656.2503883
5039,1,11,dash-7.wav,D,T,T,m,1.851359837,658.3538237
5039,1,12,dash-2.wav,D,T,D,z,1.491888111,660.1124755
5039,1,13,dash-6.wav,D,T,T,m,2.525152138,662.8883014
5039,1,14,dash-3.wav,D,T,D,z,1.773277635,664.9228726
5039,1,15,gith-4.wav,G,K,K,m,1.942841233,668.1814405
5039,1,16,gith-1.wav,G,K,G,z,1.583891776,670.0263023
5039,1,17,gith-3.wav,G,K,G,z,2.762933371,673.0435045
5039,1,18,gith-5.wav,G,K,K,m,1.521613711,674.8193677
5039,1,19,gith-2.wav,G,K,G,z,2.01774383,677.095284
5039,1,20,gith-7.wav,G,K,K,m,3.37361251,680.7331762
5039,1,21,gith-6.wav,G,K,K,m,1.911681104,682.905553
5039,1,22,dask-6.wav,D,T,T,m,1.456698076,685.6468852
5039,1,23,dask-2.wav,D,T,D,z,1.66177214,687.5607341
5039,1,24,dask-3.wav,D,T,T,m,1.483854905,689.3021297
5039,1,25,dask-4.wav,D,T,D,z,1.510380754,691.078013
5039,1,26,dask-5.wav,D,T,T,m,1.334383065,692.6642733
5039,1,27,dask-1.wav,D,T,D,z,1.260137295,694.1814773
5039,1,28,dask-7.wav,D,T,T,m,1.65484771,696.0954053
5039,1,29,giss-4.wav,G,K,K,m,2.586317626,699.9745791
5039,1,30,giss-2.wav,G,K,G,z,2.33345066,702.5608295
5039,1,31,giss-3.wav,G,K,G,z,1.715105119,704.5262761
5039,1,32,giss-5.wav,G,K,G,z,1.845615262,706.6297933
5039,1,33,giss-1.wav,G,K,K,m,3.91788333,710.8021727
5039,1,34,giss-7.wav,G,K,K,m,1.889468723,712.9574336
5039,1,35,giss-6.wav,G,K,K,m,1.98211629,715.1987145
5039,1,36,dath-4.wav,D,T,T,m,2.786009358,719.284928
5039,1,37,dath-5.wav,D,T,T,m,1.806377455,721.3539031
5039,1,38,dath-7.wav,D,T,T,m,1.505315053,723.1125044
5039,1,39,dath-6.wav,D,T,T,m,4.530461109,727.9056237
5039,1,40,dath-3.wav,D,T,D,z,1.601306432,729.7677421
5039,1,41,dath-2.wav,D,T,D,z,2.155079576,732.1815435
5039,1,42,dath-1.wav,D,T,D,z,2.093185801,734.5271238
5039,1,43,dath-7.wav,T,D,D,m,1.729811124,737.5435513
5039,1,44,dath-2.wav,T,D,D,m,2.930930543,740.7332234
5039,1,45,dath-1.wav,T,D,T,z,2.58112991,743.5780431
5039,1,46,dath-4.wav,T,D,D,m,2.832191362,746.6642402
5039,1,47,dath-6.wav,T,D,T,z,1.793927012,748.7158798
5039,1,48,dath-3.wav,T,D,T,z,2.630155882,751.6125975
5039,1,49,dath-5.wav,T,D,T,z,1.82934055,753.6987335
5039,1,50,gith-6.wav,G,K,K,m,1.212594885,756.1991303
5039,1,51,gith-2.wav,G,K,G,z,1.538647119,757.9918357
5039,1,52,gith-3.wav,G,K,G,z,2.345826222,760.5952859
5039,1,53,gith-1.wav,G,K,G,z,2.062336981,762.9229426
5039,1,54,gith-4.wav,G,K,K,m,3.134463648,766.319498
5039,1,55,gith-5.wav,G,K,K,m,2.529855597,769.112588
5039,1,56,gith-7.wav,G,K,K,m,1.848706302,771.2159877
5039,1,57,dask-1.wav,T,D,D,m,2.10266874,774.6125261
5039,1,58,dask-5.wav,T,D,T,z,1.492547219,776.3712232
5039,1,59,dask-4.wav,T,D,T,z,1.701715808,778.336715
5039,1,60,dask-7.wav,T,D,T,z,2.512120129,781.112547
5039,1,61,dask-2.wav,T,D,D,m,1.504262913,782.8711996
5039,1,62,dask-6.wav,T,D,T,z,1.457580687,784.5953273
5039,1,63,dask-3.wav,T,D,T,z,3.5253,788.3712596
5039,1,64,dash-2.wav,T,D,D,m,2.146769651,791.8194475
5039,1,65,dash-5.wav,T,D,T,z,1.62094168,793.6987837
5039,1,66,dash-1.wav,T,D,D,m,1.525477511,795.4745491
5039,1,67,dash-7.wav,T,D,T,z,1.581681447,797.3195246
5039,1,68,dash-6.wav,T,D,T,z,1.736560325,799.3194798
5039,1,69,dash-4.wav,T,D,T,z,1.67262803,801.2504605
5039,1,70,dash-3.wav,T,D,D,m,2.78151686,804.2849458
5039,1,71,giss-3.wav,K,G,K,z,1.440400938,807.0263472
5039,1,72,giss-2.wav,K,G,G,m,1.669440443,808.957418
5039,1,73,giss-5.wav,K,G,K,z,1.897883558,811.1297868
5039,1,74,giss-4.wav,K,G,K,z,1.65379405,813.0435836
5039,1,75,giss-6.wav,K,G,K,z,1.859899347,815.1642596
5039,1,76,giss-7.wav,K,G,K,z,2.93113162,818.3539191
5039,1,77,giss-1.wav,K,G,G,m,1.517395271,820.12984
5039,1,78,gift-4.wav,G,K,K,m,1.842946523,823.2677136
5039,1,79,gift-3.wav,G,K,G,z,1.563348449,825.0953273
5039,1,80,gift-2.wav,G,K,G,z,2.999685651,828.3539678
5039,1,81,gift-6.wav,G,K,K,m,1.572916532,830.1815959
5039,1,82,gift-1.wav,G,K,G,z,1.609174291,832.0435699
5039,1,83,gift-7.wav,G,K,K,m,1.579122178,833.8884888
5039,1,84,gift-5.wav,G,K,G,z,1.790116427,835.9401208
5039,1,85,dash-6.wav,T,D,T,z,2.407875841,839.6470506
5039,1,86,dash-3.wav,T,D,D,m,1.447387707,841.3539564
5039,1,87,dash-7.wav,T,D,T,z,1.476466362,843.0952984
5039,1,88,dash-2.wav,T,D,D,m,1.655010776,845.0091006
5039,1,89,dash-4.wav,T,D,T,z,1.493103317,846.7677809
5039,1,90,dash-5.wav,T,D,T,z,1.510347305,848.5436573
5039,1,91,dash-1.wav,T,D,D,m,2.214459695,851.0090348
5039,1,92,dath-2.wav,T,D,D,m,1.246652197,853.5954832
5039,1,93,dath-4.wav,T,D,T,z,1.354372955,855.2160664
5039,1,94,dath-5.wav,T,D,T,z,1.477803963,856.9573941
5039,1,95,dath-3.wav,T,D,T,z,2.296351722,859.5092879
5039,1,96,dath-7.wav,T,D,T,z,1.576301775,861.3366527
5039,1,97,dath-1.wav,T,D,D,m,1.484907805,863.0781601
5039,1,98,dath-6.wav,T,D,T,z,1.599352296,864.9401368
5039,1,99,gift-2.wav,K,G,G,m,2.614656211,868.8539556
5039,1,100,gift-7.wav,K,G,K,z,1.367284849,870.4746194
5039,1,101,gift-4.wav,K,G,K,z,1.690568376,872.4228745
5039,1,102,gift-5.wav,K,G,K,z,1.550286792,874.2333066
5039,1,103,gift-3.wav,K,G,G,m,1.595775478,876.0953239
5039,1,104,gift-1.wav,K,G,G,m,2.581649137,878.9401531
5039,1,105,gift-6.wav,K,G,K,z,1.976718374,881.1815644
5039,1,106,giss-3.wav,G,K,G,z,2.052695157,884.5263537
5039,1,107,giss-2.wav,G,K,G,z,1.638290958,886.4229688
5039,1,108,giss-4.wav,G,K,G,z,1.725604467,888.4057096
5039,1,109,giss-5.wav,G,K,K,m,1.646813363,890.3194954
5039,1,110,giss-7.wav,G,K,K,m,1.85288217,892.4228498
5039,1,111,giss-1.wav,G,K,K,m,2.125506399,894.8031693
5039,1,112,giss-6.wav,G,K,K,m,2.617000338,897.6815811
5039,1,113,dask-7.wav,T,D,T,z,2.271984507,901.2504951
5039,1,114,dask-4.wav,T,D,T,z,1.721474212,903.2333062
5039,1,115,dask-1.wav,T,D,D,m,1.498588278,904.9918961
5039,1,116,dask-5.wav,T,D,T,z,1.691936385,906.9401539
5039,1,117,dask-3.wav,T,D,D,m,1.767595398,908.9747068
5039,1,118,dask-2.wav,T,D,D,m,2.260937043,911.49189
5039,1,119,dask-6.wav,T,D,T,z,1.471695625,913.2160071
5039,1,120,gith-7.wav,G,K,K,m,1.248974278,915.7504343
5039,1,121,gith-3.wav,G,K,G,z,1.620979311,917.6298104
5039,1,122,gith-5.wav,G,K,K,m,1.829494494,919.7160208
5039,1,123,gith-6.wav,G,K,K,m,1.623218148,921.595333
5039,1,124,gith-4.wav,G,K,K,m,1.583790287,923.4400094
5039,1,125,gith-1.wav,G,K,G,z,2.011009073,925.7160223
5039,1,126,gith-2.wav,G,K,G,z,2.686926939,928.6643922
5406,1,1,gith-4.wav,K,G,G,m,1.925100444,90.82554859
5406,1,2,gith-3.wav,K,G,G,m,1.607324305,92.68760999
5406,1,3,gith-5.wav,K,G,G,m,1.561190575,94.51518532
5406,1,4,gith-6.wav,K,G,G,m,1.885552468,96.6531395
5406,1,5,gith-2.wav,K,G,G,m,1.747494897,98.6530422
5406,1,6,gith-1.wav,K,G,G,m,1.779547899,100.6876545
5406,1,7,gith-7.wav,K,G,G,m,2.128803838,103.0669732
5406,1,8,gift-7.wav,K,G,,,0,110.7910515
5406,1,9,gift-1.wav,K,G,G,m,2.137061308,113.1875887
5406,1,10,gift-5.wav,K,G,G,m,1.636399539,115.0841636
5406,1,11,gift-6.wav,K,G,G,m,1.651769974,116.9979508
5406,1,12,gift-3.wav,K,G,G,m,6.073720461,123.3255752
5406,1,13,gift-2.wav,K,G,G,m,1.234023863,124.8255383
5406,1,14,gift-4.wav,K,G,G,m,1.285957283,126.3773387
5406,1,15,dash-5.wav,D,T,D,z,3.115508034,130.7911184
5406,1,16,dash-7.wav,D,T,T,m,2.168190267,133.2221649
5406,1,17,dash-4.wav,D,T,D,z,1.609052656,135.0841407
5406,1,18,dash-2.wav,D,T,D,z,1.554949199,136.8945382
5406,1,19,dash-3.wav,D,T,D,z,1.552524488,138.7048909
5406,1,20,dash-6.wav,D,T,D,z,1.686033305,140.6531646
5406,1,21,dash-1.wav,D,T,D,z,1.545704588,142.4633713
5406,1,22,giss-4.wav,G,K,K,m,3.500682294,147.2565966
5406,1,23,giss-5.wav,G,K,K,m,1.662005527,149.1704006
5406,1,24,giss-6.wav,G,K,K,m,1.668267049,151.1014444
5406,1,25,giss-2.wav,G,K,G,z,1.817032267,153.1704109
5406,1,26,giss-7.wav,G,K,K,m,1.795977315,155.2221052
5406,1,27,giss-3.wav,G,K,K,m,1.80024479,157.2737596
5406,1,28,giss-1.wav,G,K,G,z,1.580468901,159.1187161
5406,1,29,dath-7.wav,T,D,T,z,1.956961491,162.3773022
5406,1,30,dath-6.wav,T,D,T,z,2.140708446,164.7748558
5406,1,31,dath-3.wav,T,D,D,m,2.383001562,167.4118062
5406,1,32,dath-2.wav,T,D,D,m,1.537987631,169.204892
5406,1,33,dath-5.wav,T,D,T,z,1.720847793,171.1882436
5406,1,34,dath-1.wav,T,D,D,m,1.641387319,173.0842137
5406,1,35,dath-4.wav,T,D,D,m,1.985357093,175.325563
5406,1,36,dask-3.wav,D,T,T,m,2.357330956,178.9809231
5406,1,37,dask-6.wav,D,T,T,m,2.160382085,181.3944839
5406,1,38,dask-4.wav,D,T,T,m,1.714801032,183.3600331
5406,1,39,dask-5.wav,D,T,T,m,1.989148292,185.6014353
5406,1,40,dask-2.wav,D,T,T,m,2.107576696,187.9635146
5406,1,41,dask-7.wav,D,T,T,m,1.769447665,189.9980231
5406,1,42,dask-1.wav,D,T,T,m,1.990889947,192.239345
5406,1,43,dash-6.wav,T,D,T,z,1.898954703,195.4290368
5406,1,44,dash-5.wav,T,D,T,z,1.543717762,197.2393975
5406,1,45,dash-2.wav,T,D,D,m,1.597264361,199.1014501
5406,1,46,dash-3.wav,T,D,D,m,1.703118027,201.067717
5406,1,47,dash-4.wav,T,D,D,m,1.792758179,203.1187097
5406,1,48,dash-1.wav,T,D,D,m,1.821620933,205.2049224
5406,1,49,dash-7.wav,T,D,D,m,1.815409586,207.273863
5406,1,50,gift-4.wav,G,K,G,z,1.759156236,210.3255737
5406,1,51,gift-7.wav,G,K,K,m,1.870495243,212.4634834
5406,1,52,gift-1.wav,G,K,K,m,2.004578783,214.7221459
5406,1,53,gift-3.wav,G,K,G,z,1.729778055,216.7048794
5406,1,54,gift-2.wav,G,K,G,z,1.250910549,218.222158
5406,1,55,gift-6.wav,G,K,G,z,1.221627015,219.7049205
5406,1,56,gift-5.wav,G,K,G,z,1.914807114,221.8773322
5406,1,57,giss-3.wav,G,K,K,m,1.323052801,224.4979896
5406,1,58,giss-1.wav,G,K,G,z,1.609586708,226.3600826
5406,1,59,giss-4.wav,G,K,G,z,1.523341303,228.13591
5406,1,60,giss-5.wav,G,K,G,z,1.731444449,230.1186105
5406,1,61,giss-2.wav,G,K,G,z,1.820651277,232.2049004
5406,1,62,giss-7.wav,G,K,K,m,1.862251077,234.3255585
5406,1,63,giss-6.wav,G,K,K,m,1.885515218,236.4635229
5406,1,64,dask-7.wav,D,T,T,m,2.152281979,239.9118092
5406,1,65,dask-3.wav,D,T,D,z,1.57108213,241.7393743
5406,1,66,dask-4.wav,D,T,T,m,1.583480879,243.5842612
5406,1,67,dask-1.wav,D,T,D,z,1.61844703,245.4635275
5406,1,68,dask-5.wav,D,T,T,m,1.843151021,247.566972
5406,1,69,dask-2.wav,D,T,D,z,1.779579448,249.6014554
5406,1,70,dask-6.wav,D,T,T,m,1.992999928,251.8602814
5406,1,71,gith-1.wav,G,K,G,z,1.643853841,254.7910564
5406,1,72,gith-3.wav,G,K,G,z,1.723272123,256.7739018
5406,1,73,gith-2.wav,G,K,G,z,1.844286784,258.8772197
5406,1,74,gith-7.wav,G,K,G,z,1.692886275,260.8256706
5406,1,75,gith-5.wav,G,K,G,z,1.640378892,262.7222162
5406,1,76,gith-4.wav,G,K,G,z,1.751736524,264.7395008
5406,1,77,gith-6.wav,G,K,G,z,1.638378763,266.6367568
5406,1,78,dath-1.wav,T,D,D,m,1.25945082,269.1876678
5406,1,79,dath-3.wav,T,D,D,m,1.342099642,270.7911321
5406,1,80,dath-6.wav,T,D,D,m,1.522532433,272.5669511
5406,1,81,dath-4.wav,T,D,D,m,1.594630972,274.4290695
5406,1,82,dath-7.wav,T,D,D,m,1.916400908,276.6014475
5406,1,83,dath-2.wav,T,D,D,m,1.887974137,278.7567057
5406,1,84,dath-5.wav,T,D,D,m,1.700683435,280.7221375
5406,1,85,dash-2.wav,D,T,D,z,1.604553316,283.6187599
5406,1,86,dash-1.wav,D,T,D,z,1.678407955,285.549766
5406,1,87,dash-5.wav,D,T,T,m,1.779256736,287.5842886
5406,1,88,dash-3.wav,D,T,D,z,1.504719803,289.342864
5406,1,89,dash-4.wav,D,T,T,m,1.178054834,290.7739014
5406,1,90,dash-7.wav,D,T,T,m,1.802896044,292.8428846
5406,1,91,dash-6.wav,D,T,T,m,1.645867654,294.7395605
5406,1,92,dask-5.wav,D,T,T,m,1.649942034,297.687686
5406,1,93,dask-2.wav,D,T,D,z,1.856860002,299.8084156
5406,1,94,dask-3.wav,D,T,T,m,1.888092351,301.9635533
5406,1,95,dask-4.wav,D,T,D,z,1.908807867,304.1359073
5406,1,96,dask-7.wav,D,T,T,m,1.57642341,305.9634591
5406,1,97,dask-6.wav,D,T,T,m,1.700799748,307.9290688
5406,1,98,dask-1.wav,D,T,D,z,1.791114971,309.9807418
5406,1,99,dath-3.wav,D,T,T,m,2.304766176,313.5842536
5406,1,100,dath-1.wav,D,T,D,z,1.695685772,315.5325167
5406,1,101,dath-4.wav,D,T,T,m,1.563335905,317.3603007
5406,1,102,dath-5.wav,D,T,T,m,1.663478066,319.2911708
5406,1,103,dath-7.wav,D,T,T,m,1.74848964,321.291077
5406,1,104,dath-2.wav,D,T,T,m,1.868597743,323.4118385
5406,1,105,dath-6.wav,D,T,T,m,1.811648035,325.4808064
5406,1,106,giss-2.wav,G,K,G,z,2.42810938,329.2049418
5406,1,107,giss-3.wav,G,K,K,m,1.786312685,331.2566996
5406,1,108,giss-1.wav,G,K,G,z,1.710465899,333.2222082
5406,1,109,giss-5.wav,G,K,K,m,1.600957112,335.0842738
5406,1,110,giss-6.wav,G,K,K,m,1.674834178,337.0153115
5406,1,111,giss-7.wav,G,K,K,m,1.647704717,338.9290619
5406,1,112,giss-4.wav,G,K,G,z,1.821899933,341.0152659
5406,1,113,gith-6.wav,G,K,K,m,2.540941072,344.8428352
5406,1,114,gith-3.wav,G,K,G,z,1.675848306,346.7748167
5406,1,115,gith-7.wav,G,K,K,m,1.295823751,348.3256486
5406,1,116,gith-1.wav,G,K,G,z,1.584937453,350.1704827
5406,1,117,gith-5.wav,G,K,K,m,1.611976449,352.0497999
5406,1,118,gith-2.wav,G,K,G,z,1.564621051,353.8777329
5406,1,119,gith-4.wav,G,K,K,m,1.608599187,355.7394324
5406,1,120,gift-3.wav,K,G,G,m,1.824271428,358.8601145
5406,1,121,gift-5.wav,K,G,G,m,4.105857467,363.2223234
5406,1,122,gift-2.wav,K,G,G,m,1.863564731,365.3428477
5406,1,123,gift-4.wav,K,G,G,m,1.582989399,367.1877514
5406,1,124,gift-6.wav,K,G,K,z,1.578025186,369.0325338
5406,1,125,gift-1.wav,K,G,G,m,1.741103378,371.0325312
5406,1,126,gift-7.wav,K,G,K,z,3.093023494,374.3773437
READ_4521,1,1,dask-6.wav,T,D,T,z,1.991824512,115.6844698
READ_4521,1,2,dask-4.wav,T,D,T,z,1.717091552,117.6672716
READ_4521,1,3,dask-5.wav,T,D,T,z,3.046207395,120.9776174
READ_4521,1,4,dask-2.wav,T,D,D,m,1.863823846,123.0982492
READ_4521,1,5,dask-3.wav,T,D,D,m,2.615107395,125.9775771
READ_4521,1,6,dask-1.wav,T,D,D,m,1.943703244,128.1844632
READ_4521,1,7,dask-7.wav,T,D,T,z,1.576855402,130.0119876
READ_4521,1,8,giss-4.wav,G,K,K,m,1.730576849,133.0293592
READ_4521,1,9,giss-3.wav,G,K,K,m,1.571828397,134.8569358
READ_4521,1,10,giss-6.wav,G,K,K,m,1.576192484,136.6844261
READ_4521,1,11,giss-7.wav,G,K,K,m,1.516640052,138.4602886
READ_4521,1,12,giss-5.wav,G,K,K,m,1.508772077,140.236224
READ_4521,1,13,giss-1.wav,G,K,K,m,1.613613928,142.115517
READ_4521,1,14,giss-2.wav,G,K,K,m,1.573457185,143.9430761
READ_4521,1,15,dash-5.wav,T,D,T,z,1.239252757,146.4776715
READ_4521,1,16,dash-1.wav,T,D,D,m,1.987135808,148.7189332
READ_4521,1,17,dash-2.wav,T,D,D,m,1.529853569,150.5121148
READ_4521,1,18,dash-7.wav,T,D,T,z,1.536561817,152.3051763
READ_4521,1,19,dash-6.wav,T,D,T,z,1.487495586,154.0465814
READ_4521,1,20,dash-3.wav,T,D,D,m,1.474112919,155.7879239
