"","Subject","trialNum","soundfile","leftprompt","rightprompt","response","keyResp","keyRT","Time"
"2336","ABCD_1721",68,"giss-5.wav","G","K","K","m",1.43684005737,220.566380024
"2337","ABCD_1721",69,"giss-2.wav","G","K","G","z",1.4129281044,222.236140013
"2338","ABCD_1721",70,"giss-7.wav","G","K","K","m",1.39909911156,223.889371872
"2339","ABCD_1721",71,"gith-3.wav","G","K","G","z",1.63768196106,226.828440905
"2340","ABCD_1721",72,"gith-4.wav","G","K","G","z",1.43753504753,228.531543016
"2341","ABCD_1721",73,"gith-7.wav","G","K","K","m",1.46222281456,230.251420975
"2342","ABCD_1721",74,"gith-2.wav","G","K","G","z",1.37387681007,231.88805604
"2343","ABCD_1721",75,"gith-6.wav","G","K","K","m",1.44067382812,233.591209888
"2344","ABCD_1721",76,"gith-1.wav","G","K","G","z",1.3933160305,235.24425292
"2345","ABCD_1721",77,"gith-5.wav","G","K","K","m",1.42767620087,236.931200981
"2346","ABCD_1721",78,"dash-7.wav","T","D","T","z",1.15323400497,239.38554287
"2347","ABCD_1721",79,"dash-4.wav","T","D","D","m",1.35738682747,241.005377054
"2348","ABCD_1721",80,"dash-5.wav","T","D","T","z",1.37716698647,242.641875029
"2349","ABCD_1721",81,"dash-3.wav","T","D","D","m",1.38818597794,244.294877052
"2350","ABCD_1721",82,"dash-2.wav","T","D","D","m",1.36685013771,245.91475606
"2351","ABCD_1721",83,"dash-6.wav","T","D","T","z",1.24270510674,247.417563915
"2352","ABCD_1721",84,"dash-1.wav","T","D","D","m",1.37949109077,249.05389595
"2353","ABCD_1721",85,"dath-3.wav","T","D","D","m",1.35504078865,251.709007025
"2354","ABCD_1721",86,"dath-5.wav","T","D","T","z",1.35883498192,253.32874608
"2355","ABCD_1721",87,"dath-1.wav","T","D","D","m",1.1531419754,254.748264074
"2356","ABCD_1721",88,"dath-4.wav","T","D","T","z",1.38276696205,256.384603024
"2357","ABCD_1721",89,"dath-6.wav","T","D","T","z",1.27429413795,257.921010017
"2358","ABCD_1721",90,"dath-7.wav","T","D","T","z",1.24936580658,259.423752069
"2359","ABCD_1721",91,"dath-2.wav","T","D","D","m",1.25030303001,260.926693916
"2360","ABCD_1721",92,"giss-5.wav","K","G","K","z",1.85534286499,264.082412958
"2361","ABCD_1721",93,"giss-4.wav","K","G","K","z",1.39044880867,265.735716105
"2362","ABCD_1721",94,"giss-6.wav","K","G","K","z",1.40876197815,267.405636072
"2363","ABCD_1721",95,"giss-1.wav","K","G","G","m",1.39439916611,269.058362961
"2364","ABCD_1721",96,"giss-2.wav","K","G","G","m",1.41341590881,270.728626966
"2365","ABCD_1721",97,"giss-3.wav","K","G","G","m",1.42249202728,272.415139914
"2366","ABCD_1721",98,"giss-7.wav","K","G","K","z",1.33565497398,274.018167019
"2367","ABCD_1721",99,"gift-7.wav","G","K","K","m",1.2646279335,276.573303938
"2368","ABCD_1721",100,"gift-4.wav","G","K","G","z",1.38472414017,278.226145983
"2369","ABCD_1721",101,"gift-2.wav","G","K","G","z",1.26723504066,279.762537003
"2370","ABCD_1721",102,"gift-5.wav","G","K","K","m",1.5702149868,281.599334002
"2371","ABCD_1721",103,"gift-3.wav","G","K","G","z",1.3890619278,283.252409935
"2372","ABCD_1721",104,"gift-6.wav","G","K","K","m",1.39184403419,284.905560017
"2373","ABCD_1721",105,"gift-1.wav","G","K","G","z",1.36206221581,286.525358915
"2374","ABCD_1721",106,"dask-6.wav","T","D","T","z",1.4024169445,289.23043704
"2375","ABCD_1721",107,"dask-4.wav","T","D","T","z",1.412099123,290.900538921
"2376","ABCD_1721",108,"dask-1.wav","T","D","D","m",1.38942694664,292.553469896
"2377","ABCD_1721",109,"dask-7.wav","T","D","T","z",1.47217488289,294.290073872
"2378","ABCD_1721",110,"dask-3.wav","T","D","D","m",1.26320004463,295.809649944
"2379","ABCD_1721",111,"dask-5.wav","T","D","T","z",1.36723995209,297.445996046
"2380","ABCD_1721",112,"dask-2.wav","T","D","D","m",1.25866007805,298.965782881
"2381","ABCD_1721",113,"gith-5.wav","G","K","K","m",1.42278385162,301.687547922
"2382","ABCD_1721",114,"gith-3.wav","G","K","G","z",1.41575598717,303.357316971
"2383","ABCD_1721",115,"gith-2.wav","G","K","G","z",1.4337952137,305.043608904
"2384","ABCD_1721",116,"gith-4.wav","G","K","K","m",1.44296097755,306.74721694
"2385","ABCD_1721",117,"gith-7.wav","G","K","K","m",1.52280306816,308.533912897
"2386","ABCD_1721",118,"gith-1.wav","G","K","G","z",1.66356396675,310.454200983
"2387","ABCD_1721",119,"gith-6.wav","G","K","K","m",1.42307400703,312.140487909
"2388","ABCD_1721",120,"dash-6.wav","T","D","T","z",1.53249502182,314.962910891
"2389","ABCD_1721",121,"dash-7.wav","T","D","T","z",1.38527989388,316.615921021
"2390","ABCD_1721",122,"dash-1.wav","T","D","D","m",1.38778114319,318.269001961
"2391","ABCD_1721",123,"dash-2.wav","T","D","D","m",1.58244299889,320.106069088
"2392","ABCD_1721",124,"dash-3.wav","T","D","D","m",1.40068006516,321.775624037
"2393","ABCD_1721",125,"dash-4.wav","T","D","D","m",1.38662695885,323.428824902
"2394","ABCD_1721",126,"dash-5.wav","T","D","T","z",1.36520791054,325.048462868
"2395","ABCD_1722",1,"dath-1.wav","D","T","D","z",2.53798294067,87.1255741119
"2396","ABCD_1722",2,"dath-3.wav","D","T","D","z",1.57991290092,88.9627230167
"2397","ABCD_1722",3,"dath-7.wav","D","T","T","m",1.81498599052,91.0338661671
"2398","ABCD_1722",4,"dath-6.wav","D","T","T","m",1.4716219902,92.7708389759
"2399","ABCD_1722",5,"dath-4.wav","D","T","T","m",1.47048807144,94.5078530312
"2400","ABCD_1722",6,"dath-5.wav","D","T","T","m",1.45346403122,96.2282140255
"2401","ABCD_1722",7,"dath-2.wav","D","T","D","z",1.45289206505,97.9485070705
"2402","ABCD_1722",8,"giss-2.wav","G","K","G","z",1.29723215103,100.537420034
"2403","ABCD_1722",9,"giss-4.wav","G","K","G","z",1.48749613762,102.291017056
"2404","ABCD_1722",10,"giss-6.wav","G","K","K","m",1.48590683937,104.044728994
"2405","ABCD_1722",11,"giss-1.wav","G","K","G","z",1.44412589073,105.74852705
"2406","ABCD_1722",12,"giss-3.wav","G","K","G","z",1.44439077377,107.45195508
"2407","ABCD_1722",13,"giss-7.wav","G","K","K","m",1.42891287804,109.138687134
"2408","ABCD_1722",14,"giss-5.wav","G","K","K","m",1.51804184914,110.926047087
"2409","ABCD_1722",15,"dash-1.wav","T","D","D","m",4.19096899033,116.420929193
"2410","ABCD_1722",16,"dash-7.wav","T","D","T","z",1.45974898338,118.141280174
"2411","ABCD_1722",17,"dash-4.wav","T","D","T","z",1.40309596062,119.811599016
"2412","ABCD_1722",18,"dash-6.wav","T","D","T","z",1.45283389091,121.531903028
"2413","ABCD_1722",19,"dash-3.wav","T","D","T","z",1.46031498909,123.252155066
"2414","ABCD_1722",20,"dash-5.wav","T","D","T","z",1.37206101418,124.888899088
"2415","ABCD_1722",21,"dash-2.wav","T","D","D","m",1.4632730484,126.609253168
"2416","ABCD_1722",22,"gift-6.wav","K","G","K","z",1.1875629425,129.097781181
"2417","ABCD_1722",23,"gift-3.wav","K","G","G","m",1.47037196159,130.834803104
"2418","ABCD_1722",24,"gift-7.wav","K","G","K","z",1.57314610481,132.671941042
"2419","ABCD_1722",25,"gift-4.wav","K","G","G","m",1.42404103279,134.359004974
"2420","ABCD_1722",26,"gift-5.wav","K","G","G","m",1.44892096519,136.062590122
"2421","ABCD_1722",27,"gift-1.wav","K","G","G","m",1.45726394653,137.78285408
"2422","ABCD_1722",28,"gift-2.wav","K","G","G","m",1.46499800682,139.503540039
"2423","ABCD_1722",29,"gith-6.wav","K","G","K","z",3.06089687347,143.862416029
"2424","ABCD_1722",30,"gith-2.wav","K","G","G","m",1.48100590706,145.599287033
"2425","ABCD_1722",31,"gith-5.wav","K","G","G","m",1.44821095467,147.303025007
"2426","ABCD_1722",32,"gith-1.wav","K","G","G","m",1.34445714951,148.906404018
"2427","ABCD_1722",33,"gith-4.wav","K","G","G","m",1.43702292442,150.610061169
"2428","ABCD_1722",34,"gith-7.wav","K","G","K","z",1.42133402824,152.296951056
"2429","ABCD_1722",35,"gith-3.wav","K","G","G","m",1.3503818512,153.900188208
"2430","ABCD_1722",36,"dask-3.wav","T","D","T","z",2.99133396149,158.192752123
"2431","ABCD_1722",37,"dask-7.wav","T","D","T","z",1.43039703369,159.879951
"2432","ABCD_1722",38,"dask-1.wav","T","D","D","m",1.43107700348,161.566609144
"2433","ABCD_1722",39,"dask-5.wav","T","D","T","z",1.40031504631,163.220094204
"2434","ABCD_1722",40,"dask-6.wav","T","D","T","z",1.41879200935,164.907006025
"2435","ABCD_1722",41,"dask-4.wav","T","D","T","z",1.40384697914,166.577248096
"2436","ABCD_1722",42,"dask-2.wav","T","D","D","m",1.38944292068,168.230715036
"2437","ABCD_1722",43,"giss-7.wav","G","K","K","m",3.04446601868,172.5732162
"2438","ABCD_1722",44,"giss-1.wav","G","K","G","z",1.42546105385,174.260164022
"2439","ABCD_1722",45,"giss-3.wav","G","K","G","z",1.44233322144,175.963500977
"2440","ABCD_1722",46,"giss-2.wav","G","K","G","z",1.45902895927,177.683974981
"2441","ABCD_1722",47,"giss-6.wav","G","K","K","m",1.43435382843,179.370804071
"2442","ABCD_1722",48,"giss-5.wav","G","K","K","m",1.25163888931,180.890833139
"2443","ABCD_1722",49,"giss-4.wav","G","K","K","m",1.34758615494,182.494259119
"2444","ABCD_1722",50,"dask-1.wav","T","D","D","m",1.32457900047,185.116513014
"2445","ABCD_1722",51,"dask-6.wav","T","D","T","z",1.38561797142,186.770013094
"2446","ABCD_1722",52,"dask-3.wav","T","D","T","z",1.46004009247,188.490138054
"2447","ABCD_1722",53,"dask-5.wav","T","D","T","z",1.30794811249,190.060278177
"2448","ABCD_1722",54,"dask-2.wav","T","D","D","m",1.20981097221,191.530111074
"2449","ABCD_1722",55,"dask-7.wav","T","D","T","z",1.36389899254,193.150164127
"2450","ABCD_1722",56,"dask-4.wav","T","D","T","z",1.38381195068,194.786761999
"2451","ABCD_1722",57,"gift-3.wav","K","G","G","m",2.95931601524,199.046010017
"2452","ABCD_1722",58,"gift-6.wav","K","G","K","z",1.61569809914,200.916863203
"2453","ABCD_1722",59,"gift-2.wav","K","G","G","m",1.47279000282,202.653662205
"2454","ABCD_1722",60,"gift-1.wav","K","G","G","m",1.46385002136,204.373982191
"2455","ABCD_1722",61,"gift-4.wav","K","G","G","m",1.47147393227,206.11097908
"2456","ABCD_1722",62,"gift-5.wav","K","G","G","m",1.45452594757,207.831277132
"2457","ABCD_1722",63,"gift-7.wav","K","G","K","z",1.54225182533,209.63512516
"2458","ABCD_1722",64,"gith-4.wav","K","G","G","m",3.0706820488,213.994178057
"2459","ABCD_1722",65,"gith-7.wav","K","G","K","z",1.80297803879,216.06538105
"2460","ABCD_1722",66,"gith-6.wav","K","G","K","z",1.42779588699,217.752413988
"2461","ABCD_1722",67,"gith-1.wav","K","G","G","m",1.44471693039,219.455995083
"2462","ABCD_1722",68,"gith-3.wav","K","G","G","m",1.42096805573,221.142862082
"2463","ABCD_1722",69,"gith-2.wav","K","G","G","m",1.48571395874,222.896519184
"2464","ABCD_1722",70,"gith-5.wav","K","G","G","m",1.46052503586,224.616890192
"2465","ABCD_1722",71,"dath-6.wav","T","D","T","z",2.22426199913,228.1410501
"2466","ABCD_1722",72,"dath-3.wav","T","D","D","m",1.47163295746,229.877992153
"2467","ABCD_1722",73,"dath-1.wav","T","D","D","m",1.398624897,231.531525135
"2468","ABCD_1722",74,"dath-2.wav","T","D","D","m",1.40918207169,233.201775074
"2469","ABCD_1722",75,"dath-4.wav","T","D","D","m",1.47475600243,234.938731194
"2470","ABCD_1722",76,"dath-5.wav","T","D","D","m",1.52971196175,236.725836992
"2471","ABCD_1722",77,"dath-7.wav","T","D","D","m",1.58264613152,238.563083172
"2472","ABCD_1722",78,"dash-7.wav","D","T","T","m",2.24572992325,242.103922129
"2473","ABCD_1722",79,"dash-4.wav","D","T","T","m",1.41223907471,243.774082184
"2474","ABCD_1722",80,"dash-2.wav","D","T","D","z",1.3820669651,245.41094017
"2475","ABCD_1722",81,"dash-1.wav","D","T","D","z",1.38531804085,247.064455986
"2476","ABCD_1722",82,"dash-5.wav","D","T","T","m",1.89956378937,249.219024181
"2477","ABCD_1722",83,"dash-3.wav","D","T","T","m",1.38512611389,250.87270999
"2478","ABCD_1722",84,"dash-6.wav","D","T","T","m",1.38729310036,252.52602911
"2479","ABCD_1722",85,"gith-1.wav","K","G","G","m",2.69819402695,256.517798185
"2480","ABCD_1722",86,"gith-5.wav","K","G","G","m",1.4779009819,258.254832029
"2481","ABCD_1722",87,"gith-4.wav","K","G","K","z",1.46913814545,259.991855145
"2482","ABCD_1722",88,"gith-6.wav","K","G","K","z",1.45209598541,261.712213039
"2483","ABCD_1722",89,"gith-2.wav","K","G","G","m",1.69959402084,263.666305065
"2484","ABCD_1722",90,"gith-7.wav","K","G","K","z",1.47321915627,265.403381109
"2485","ABCD_1722",91,"gith-3.wav","K","G","G","m",1.37618589401,267.040129185
"2486","ABCD_1722",92,"dask-2.wav","D","T","D","z",3.21568989754,271.549914122
"2487","ABCD_1722",93,"dask-1.wav","D","T","D","z",1.56532001495,273.370035172
"2488","ABCD_1722",94,"dask-7.wav","D","T","T","m",1.38521313667,275.023679018
"2489","ABCD_1722",95,"dask-6.wav","D","T","T","m",1.37141799927,276.66053915
"2490","ABCD_1722",96,"dask-3.wav","D","T","T","m",1.51062297821,278.430940151
"2491","ABCD_1722",97,"dask-4.wav","D","T","T","m",1.412129879,280.101158142
"2492","ABCD_1722",98,"dask-5.wav","D","T","T","m",1.38989400864,281.755105019
"2493","ABCD_1722",99,"gift-6.wav","G","K","K","m",2.74077105522,285.796545029
"2494","ABCD_1722",100,"gift-1.wav","G","K","G","z",1.68635892868,287.750670195
"2495","ABCD_1722",101,"gift-7.wav","G","K","K","m",1.4280629158,289.437600136
"2496","ABCD_1722",102,"gift-5.wav","G","K","K","m",1.29308104515,290.990890026
"2497","ABCD_1722",103,"gift-3.wav","G","K","G","z",1.45176815987,292.711261034
"2498","ABCD_1722",104,"gift-4.wav","G","K","G","z",1.31526899338,294.281282187
"2499","ABCD_1722",105,"gift-2.wav","G","K","G","z",1.48926997185,296.034970045
"2500","ABCD_1722",106,"dash-3.wav","T","D","D","m",3.33186578751,300.661440134
"2501","ABCD_1722",107,"dash-4.wav","T","D","D","m",1.66090297699,302.582158089
"2502","ABCD_1722",108,"dash-5.wav","T","D","T","z",1.6121199131,304.452834129
"2503","ABCD_1722",109,"dash-2.wav","T","D","D","m",1.48533892632,306.206513166
"2504","ABCD_1722",110,"dash-6.wav","T","D","T","z",1.4515619278,307.92682004
"2505","ABCD_1722",111,"dash-1.wav","T","D","D","m",1.51511383057,309.697350025
"2506","ABCD_1722",112,"dash-7.wav","T","D","T","z",1.4486579895,311.400758982
"2507","ABCD_1722",113,"dath-4.wav","D","T","T","m",1.24498486519,313.939591169
"2508","ABCD_1722",114,"dath-1.wav","D","T","D","z",1.390198946,315.592969179
"2509","ABCD_1722",115,"dath-7.wav","D","T","T","m",1.20899581909,317.062952042
"2510","ABCD_1722",116,"dath-3.wav","D","T","D","z",1.42686414719,318.749763012
"2511","ABCD_1722",117,"dath-6.wav","D","T","T","m",2.22012901306,321.238452196
"2512","ABCD_1722",118,"dath-5.wav","D","T","T","m",1.46710705757,322.958736181
"2513","ABCD_1722",119,"dath-2.wav","D","T","T","m",1.60282111168,324.829294205
"2514","ABCD_1722",120,"giss-1.wav","K","G","G","m",1.18652200699,327.317900181
"2515","ABCD_1722",121,"giss-5.wav","K","G","K","z",1.47581601143,329.054970026
"2516","ABCD_1722",122,"giss-7.wav","K","G","K","z",1.33842086792,330.65835309
"2517","ABCD_1722",123,"giss-2.wav","K","G","G","m",1.33515501022,332.261763096
"2518","ABCD_1722",124,"giss-6.wav","K","G","K","z",1.41153478622,333.931936979
"2519","ABCD_1722",125,"giss-3.wav","K","G","G","m",1.44539189339,335.635577202
"2520","ABCD_1722",126,"giss-4.wav","K","G","K","z",1.40561795235,337.3057971
"2521","ABCD_1723",1,"dask-7.wav","T","D","T","z",1.32133197784,84.9261529446
"2522","ABCD_1723",2,"dask-2.wav","T","D","D","m",1.54251885414,86.7299618721
"2523","ABCD_1723",3,"dask-1.wav","T","D","D","m",1.22675895691,88.2165539265
"2524","ABCD_1723",4,"dask-4.wav","T","D","T","z",1.74808812141,90.2207508087
"2525","ABCD_1723",5,"dask-5.wav","T","D","T","z",1.4480509758,91.9247319698
"2526","ABCD_1723",6,"dask-3.wav","T","D","T","z",1.43976902962,93.6280169487
"2527","ABCD_1723",7,"dask-6.wav","T","D","T","z",1.67256808281,95.5655109882
"2528","ABCD_1723",8,"giss-5.wav","K","G","K","z",2.65130186081,99.5072360039
"2529","ABCD_1723",9,"giss-4.wav","K","G","K","z",1.59320807457,101.36115098
"2530","ABCD_1723",10,"giss-6.wav","K","G","K","z",1.57944822311,103.198511839
"2531","ABCD_1723",11,"giss-1.wav","K","G","G","m",1.58178591728,105.035679817
"2532","ABCD_1723",12,"giss-7.wav","K","G","K","z",1.45657706261,106.756003857
"2533","ABCD_1723",13,"giss-2.wav","K","G","G","m",1.51209402084,108.526489973
"2534","ABCD_1723",14,"giss-3.wav","K","G","G","m",1.5095911026,110.296884775
"2535","ABCD_1723",15,"gith-2.wav","G","K","G","z",2.99210500717,114.589346886
"2536","ABCD_1723",16,"gith-1.wav","G","K","G","z",1.64667606354,116.493418932
"2537","ABCD_1723",17,"gith-4.wav","G","K","G","z",1.5027821064,118.263838768
"2538","ABCD_1723",18,"gith-6.wav","G","K","K","m",1.42019701004,119.9509058
"2539","ABCD_1723",19,"gith-5.wav","G","K","K","m",1.69297504425,121.90515995
"2540","ABCD_1723",20,"gith-3.wav","G","K","G","z",1.61865592003,123.792311907
"2541","ABCD_1723",21,"gith-7.wav","G","K","K","m",1.50759291649,125.562748909
"2542","ABCD_1723",22,"gift-2.wav","G","K","G","z",2.31737804413,129.170382977
"2543","ABCD_1723",23,"gift-5.wav","G","K","G","z",1.91336107254,131.341702938
"2544","ABCD_1723",24,"gift-7.wav","G","K","K","m",1.59820890427,133.195643902
"2545","ABCD_1723",25,"gift-1.wav","G","K","G","z",1.55219817162,135.016201973
"2546","ABCD_1723",26,"gift-6.wav","G","K","K","m",1.57144212723,136.853560925
"2547","ABCD_1723",27,"gift-4.wav","G","K","G","z",1.47798895836,138.590530872
"2548","ABCD_1723",28,"gift-3.wav","G","K","G","z",1.53309202194,140.377664804
"2549","ABCD_1723",29,"dash-4.wav","T","D","D","m",1.15862417221,142.832917929
"2550","ABCD_1723",30,"dash-3.wav","T","D","D","m",1.79456090927,144.887302876
"2551","ABCD_1723",31,"dash-7.wav","T","D","T","z",1.42805504799,146.574219942
"2552","ABCD_1723",32,"dash-6.wav","T","D","T","z",1.42914795876,148.261140823
"2553","ABCD_1723",33,"dash-5.wav","T","D","T","z",1.65436720848,150.181864977
"2554","ABCD_1723",34,"dash-2.wav","T","D","D","m",1.43734097481,151.885764837
"2555","ABCD_1723",35,"dash-1.wav","T","D","D","m",1.55769109726,153.706029892
"2556","ABCD_1723",36,"dath-6.wav","D","T","T","m",2.56549406052,157.5642488
"2557","ABCD_1723",37,"dath-2.wav","D","T","D","z",1.59113693237,159.418202877
"2558","ABCD_1723",38,"dath-4.wav","D","T","T","m",1.39287304878,161.071819782
"2559","ABCD_1723",39,"dath-3.wav","D","T","T","m",1.42717695236,162.758780956
"2560","ABCD_1723",40,"dath-1.wav","D","T","D","z",1.54812502861,164.562491894
"2561","ABCD_1723",41,"dath-5.wav","D","T","T","m",1.49677205086,166.31624794
"2562","ABCD_1723",42,"dath-7.wav","D","T","T","m",1.47071099281,168.053306818
"2563","ABCD_1723",43,"dask-1.wav","D","T","D","z",1.41805195808,170.77579689
"2564","ABCD_1723",44,"dask-5.wav","D","T","T","m",1.49093413353,172.529543877
"2565","ABCD_1723",45,"dask-3.wav","D","T","T","m",1.50528693199,174.299961805
"2566","ABCD_1723",46,"dask-2.wav","D","T","D","z",1.51068806648,176.070491791
"2567","ABCD_1723",47,"dask-4.wav","D","T","T","m",1.2361497879,177.573581934
"2568","ABCD_1723",48,"dask-6.wav","D","T","T","m",1.5571501255,179.394090891
"2569","ABCD_1723",49,"dask-7.wav","D","T","T","m",1.52858495712,181.181227922
"2570","ABCD_1723",50,"dath-4.wav","T","D","D","m",2.10558795929,184.588514805
"2571","ABCD_1723",51,"dath-1.wav","T","D","D","m",1.63792777061,186.492543936
"2572","ABCD_1723",52,"dath-7.wav","T","D","T","z",1.39002490044,188.146083832
"2573","ABCD_1723",53,"dath-6.wav","T","D","T","z",1.53648996353,189.949957848
"2574","ABCD_1723",54,"dath-5.wav","T","D","T","z",1.57231903076,191.787334919
"2575","ABCD_1723",55,"dath-2.wav","T","D","D","m",1.47897696495,193.524262905
"2576","ABCD_1723",56,"dath-3.wav","T","D","T","z",1.4461209774,195.227809906
"2577","ABCD_1723",57,"gift-1.wav","G","K","G","z",2.52278590202,199.052678823
"2578","ABCD_1723",58,"gift-5.wav","G","K","G","z",1.9654481411,201.274138927
"2579","ABCD_1723",59,"gift-4.wav","G","K","G","z",1.54411101341,203.077938795
"2580","ABCD_1723",60,"gift-7.wav","G","K","K","m",1.58028507233,204.915086985
"2581","ABCD_1723",61,"gift-2.wav","G","K","G","z",1.35089993477,206.535265923
"2582","ABCD_1723",62,"gift-3.wav","G","K","G","z",1.55476403236,208.355797768
"2583","ABCD_1723",63,"gift-6.wav","G","K","K","m",1.41412615776,210.026098967
"2584","ABCD_1723",64,"dash-1.wav","T","D","D","m",1.23607587814,212.564781904
"2585","ABCD_1723",65,"dash-6.wav","T","D","T","z",1.34917092323,214.168209791
"2586","ABCD_1723",66,"dash-3.wav","T","D","D","m",1.4336438179,215.855135918
"2587","ABCD_1723",67,"dash-2.wav","T","D","D","m",1.46672010422,217.575473785
"2588","ABCD_1723",68,"dash-4.wav","T","D","T","z",1.40244293213,219.245665789
"2589","ABCD_1723",69,"dash-7.wav","T","D","T","z",1.3240480423,220.832431793
"2590","ABCD_1723",70,"dash-5.wav","T","D","D","m",1.44916820526,222.536026955
"2591","ABCD_1723",71,"gith-7.wav","K","G","K","z",1.20596194267,225.041373968
"2592","ABCD_1723",72,"gith-3.wav","K","G","G","m",1.37630009651,226.678197861
"2593","ABCD_1723",73,"gith-5.wav","K","G","K","z",1.52345895767,228.465248823
"2594","ABCD_1723",74,"gith-4.wav","K","G","G","m",1.4883711338,230.219033957
"2595","ABCD_1723",75,"gith-6.wav","K","G","K","z",1.39043998718,231.8729918
"2596","ABCD_1723",76,"gith-2.wav","K","G","G","m",1.51245903969,233.643045902
"2597","ABCD_1723",77,"gith-1.wav","K","G","G","m",1.47040390968,235.380082846
"2598","ABCD_1723",78,"giss-3.wav","G","K","G","z",1.54567790031,238.219447851
"2599","ABCD_1723",79,"giss-7.wav","G","K","K","m",1.32602596283,239.806160927
"2600","ABCD_1723",80,"giss-2.wav","G","K","G","z",1.39535999298,241.459796906
"2601","ABCD_1723",81,"giss-1.wav","G","K","G","z",1.51747012138,243.23012495
"2602","ABCD_1723",82,"giss-5.wav","G","K","K","m",1.34714102745,244.833623886
"2603","ABCD_1723",83,"giss-4.wav","G","K","K","m",1.39149403572,246.48720479
"2604","ABCD_1723",84,"giss-6.wav","G","K","K","m",1.32988882065,248.073785782
"2605","ABCD_1723",85,"dath-2.wav","T","D","D","m",1.34769392014,250.712744951
"2606","ABCD_1723",86,"dath-1.wav","T","D","D","m",1.57641410828,252.550032854
"2607","ABCD_1723",87,"dath-4.wav","T","D","T","z",1.51499199867,254.320395947
"2608","ABCD_1723",88,"dath-7.wav","T","D","T","z",1.3765900135,255.957278967
"2609","ABCD_1723",89,"dath-5.wav","T","D","D","m",1.46765494347,257.677459955
"2610","ABCD_1723",90,"dath-6.wav","T","D","T","z",1.30753302574,259.247578859
"2611","ABCD_1723",91,"dath-3.wav","T","D","D","m",1.6891951561,261.201623917
"2612","ABCD_1723",92,"giss-1.wav","G","K","G","z",1.57972717285,264.074920893
"2613","ABCD_1723",93,"giss-2.wav","G","K","G","z",1.53406119347,265.861717939
"2614","ABCD_1723",94,"giss-7.wav","G","K","K","m",1.53898406029,267.665522814
"2615","ABCD_1723",95,"giss-4.wav","G","K","G","z",1.67923879623,269.603003979
"2616","ABCD_1723",96,"giss-5.wav","G","K","K","m",1.45356297493,271.323340893
"2617","ABCD_1723",97,"giss-3.wav","G","K","G","z",1.2212471962,272.809855938
"2618","ABCD_1723",98,"giss-6.wav","G","K","K","m",1.47059011459,274.546877861
"2619","ABCD_1723",99,"gift-3.wav","G","K","G","z",2.77010297775,278.605520964
"2620","ABCD_1723",100,"gift-5.wav","G","K","G","z",1.64287114143,280.509593964
"2621","ABCD_1723",101,"gift-4.wav","G","K","G","z",1.45902705193,282.229885817
"2622","ABCD_1723",102,"gift-2.wav","G","K","G","z",1.52250099182,284.017562866
"2623","ABCD_1723",103,"gift-7.wav","G","K","K","m",1.43871498108,285.720686913
"2624","ABCD_1723",104,"gift-6.wav","G","K","K","m",1.48754191399,287.474293947
"2625","ABCD_1723",105,"gift-1.wav","G","K","G","z",1.45397996902,289.194552898
"2626","ABCD_1723",106,"dash-4.wav","T","D","D","m",1.19408011436,291.68339777
"2627","ABCD_1723",107,"dash-1.wav","T","D","D","m",1.18087387085,293.119853973
"2628","ABCD_1723",108,"dash-3.wav","T","D","D","m",1.21626996994,294.589566946
"2629","ABCD_1723",109,"dash-7.wav","T","D","T","z",1.41858792305,296.276513815
"2630","ABCD_1723",110,"dash-5.wav","T","D","T","z",1.26743197441,297.813115835
"2631","ABCD_1723",111,"dash-6.wav","T","D","T","z",1.40286397934,299.483327866
"2632","ABCD_1723",112,"dash-2.wav","T","D","D","m",1.30867981911,301.053393841
"2633","ABCD_1723",113,"dask-7.wav","D","T","T","m",2.92694997787,305.27912879
"2634","ABCD_1723",114,"dask-1.wav","D","T","D","z",1.42473983765,306.9659729
"2635","ABCD_1723",115,"dask-5.wav","D","T","T","m",1.36177206039,308.586145878
"2636","ABCD_1723",116,"dask-3.wav","D","T","D","z",1.39762091637,310.239594936
"2637","ABCD_1723",117,"dask-4.wav","D","T","T","m",1.40818881989,311.909712791
"2638","ABCD_1723",118,"dask-2.wav","D","T","D","z",1.16203403473,313.329550982
"2639","ABCD_1723",119,"dask-6.wav","D","T","T","m",1.38214182854,314.966488838
"2640","ABCD_1723",120,"gith-4.wav","G","K","G","z",2.78986597061,319.058473825
"2641","ABCD_1723",121,"gith-7.wav","G","K","K","m",1.50100493431,320.812070847
"2642","ABCD_1723",122,"gith-1.wav","G","K","G","z",1.57943511009,322.649366856
"2643","ABCD_1723",123,"gith-5.wav","G","K","G","z",1.85407209396,324.771129847
"2644","ABCD_1723",124,"gith-2.wav","G","K","G","z",1.46020889282,326.490906954
"2645","ABCD_1723",125,"gith-6.wav","G","K","K","m",1.21260309219,327.960684776
"2646","ABCD_1723",126,"gith-3.wav","G","K","G","z",1.29484009743,329.513971806
"2647","ABCD_1724",1,"giss-7.wav","K","G","K","z",3.66302204132,277.309162855
"2648","ABCD_1724",2,"giss-4.wav","K","G","K","z",1.5130879879,279.080276012
"2649","ABCD_1724",3,"giss-6.wav","K","G","K","z",1.49485611916,280.834828854
"2650","ABCD_1724",4,"giss-5.wav","K","G","K","z",1.50873112679,282.606234789
"2651","ABCD_1724",5,"giss-1.wav","K","G","G","m",1.49009299278,284.360400915
