"","Subject","trialNum","Response","soundfile","keyResp","keyRT","Time"
"984","ABCD_1718",39,"","a_bd18_CV.wav","",0,100.125368118
"985","ABCD_1718",40,"b","a_bd10_CV.wav","z",0.781056165695,100.910629988
"986","ABCD_1718",41,"b","a_bd08_CV.wav","z",1.0437579155,101.958709955
"987","ABCD_1718",42,"b","a_bd04_CV.wav","z",0.679923057556,102.646774054
"988","ABCD_1718",43,"d","a_bd12_CV.wav","m",0.771211862564,103.422858953
"989","ABCD_1718",44,"d","a_bd14_CV.wav","m",0.745652914047,104.182740927
"990","ABCD_1718",45,"d","a_bd16_CV.wav","m",0.546504974365,104.734668016
"991","ABCD_1718",46,"d","a_bd14_CV.wav","m",0.323213100433,105.062660933
"992","ABCD_1718",47,"d","a_bd12_CV.wav","m",0.493251085281,105.750555038
"993","ABCD_1718",48,"d","a_bd10_CV.wav","m",0.495590925217,106.270616055
"994","ABCD_1718",49,"b","a_bd06_CV.wav","z",0.825992822647,107.118628979
"995","ABCD_1718",50,"b","a_bd02_CV.wav","z",0.92668390274,108.054528952
"996","ABCD_1718",51,"d","a_bd16_CV.wav","m",0.727534770966,108.790699959
"997","ABCD_1718",52,"b","a_bd04_CV.wav","z",0.656584978104,109.454674959
"998","ABCD_1718",53,"d","a_bd08_CV.wav","m",0.676249027252,110.142467022
"999","ABCD_1718",54,"","a_bd18_CV.wav","",0,112.151068926
"1000","ABCD_1718",55,"d","a_bd16_CV.wav","m",0.307055950165,112.462485075
"1001","ABCD_1718",56,"b","a_bd02_CV.wav","z",1.56533193588,114.238382101
"1002","ABCD_1718",57,"b","a_bd04_CV.wav","z",0.835335016251,115.078392982
"1003","ABCD_1718",58,"b","a_bd10_CV.wav","z",1.51125407219,116.606388092
"1004","ABCD_1718",59,"d","a_bd12_CV.wav","m",0.959535837173,117.574316978
"1005","ABCD_1718",60,"d","a_bd18_CV.wav","m",1.22296404839,118.806464911
"1006","ABCD_1718",61,"b","a_bd06_CV.wav","z",0.66684794426,119.486289024
"1007","ABCD_1718",62,"d","a_bd08_CV.wav","m",0.765568971634,120.270338058
"1008","ABCD_1718",63,"b","a_bd14_CV.wav","z",0.981021165848,121.270247936
"1009","ABCD_1719",1,"b","a_bd04_CV.wav","z",1.18283295631,68.5612409115
"1010","ABCD_1719",2,"b","a_bd02_CV.wav","z",0.845355987549,69.4091589451
"1011","ABCD_1719",3,"d","a_bd08_CV.wav","m",0.865401983261,70.2810797691
"1012","ABCD_1719",4,"d","a_bd16_CV.wav","m",0.95697593689,71.2413089275
"1013","ABCD_1719",5,"d","a_bd18_CV.wav","m",0.763950109482,72.017113924
"1014","ABCD_1719",6,"b","a_bd12_CV.wav","z",0.723648071289,72.7451307774
"1015","ABCD_1719",7,"b","a_bd06_CV.wav","z",0.868752002716,73.6251077652
"1016","ABCD_1719",8,"d","a_bd14_CV.wav","m",0.959128141403,74.6010928154
"1017","ABCD_1719",9,"d","a_bd10_CV.wav","m",0.886742115021,75.4970347881
"1018","ABCD_1719",10,"d","a_bd12_CV.wav","m",0.776630163193,76.2891049385
"1019","ABCD_1719",11,"d","a_bd18_CV.wav","m",0.823837041855,77.1209897995
"1020","ABCD_1719",12,"b","a_bd04_CV.wav","z",0.836992025375,77.9693198204
"1021","ABCD_1719",13,"d","a_bd08_CV.wav","m",1.3926410675,79.3769137859
"1022","ABCD_1719",14,"d","a_bd10_CV.wav","m",0.949865102768,80.3369348049
"1023","ABCD_1719",15,"b","a_bd06_CV.wav","z",0.852843046188,81.2089748383
"1024","ABCD_1719",16,"b","a_bd02_CV.wav","z",0.824623823166,82.048899889
"1025","ABCD_1719",17,"d","a_bd16_CV.wav","m",0.717462062836,82.7768948078
"1026","ABCD_1719",18,"d","a_bd14_CV.wav","m",0.774505138397,83.5689089298
"1027","ABCD_1719",19,"b","a_bd02_CV.wav","z",0.797668933868,84.376819849
"1028","ABCD_1719",20,"d","a_bd18_CV.wav","m",1.06783103943,85.448818922
"1029","ABCD_1719",21,"b","a_bd04_CV.wav","z",0.81374001503,86.2807688713
"1030","ABCD_1719",22,"d","a_bd14_CV.wav","m",0.851722002029,87.1367499828
"1031","ABCD_1719",23,"d","a_bd12_CV.wav","m",0.823134899139,87.9770739079
"1032","ABCD_1719",24,"d","a_bd08_CV.wav","m",1.12406396866,89.1130838394
"1033","ABCD_1719",25,"d","a_bd10_CV.wav","m",0.74032998085,89.8648538589
"1034","ABCD_1719",26,"d","a_bd16_CV.wav","m",0.932613134384,90.8087527752
"1035","ABCD_1719",27,"b","a_bd06_CV.wav","z",0.861366033554,91.6726989746
"1036","ABCD_1719",28,"b","a_bd04_CV.wav","z",0.79234790802,92.472661972
"1037","ABCD_1719",29,"d","a_bd18_CV.wav","m",0.750730991364,93.2327098846
"1038","ABCD_1719",30,"d","a_bd14_CV.wav","m",0.782882928848,94.032886982
"1039","ABCD_1719",31,"d","a_bd10_CV.wav","m",1.22901797295,95.280589819
"1040","ABCD_1719",32,"d","a_bd12_CV.wav","m",0.800865888596,96.0886158943
"1041","ABCD_1719",33,"d","a_bd16_CV.wav","m",0.814610004425,96.9206459522
"1042","ABCD_1719",34,"d","a_bd08_CV.wav","m",1.04379796982,97.9685788155
"1043","ABCD_1719",35,"b","a_bd02_CV.wav","z",0.823927164078,98.8007087708
"1044","ABCD_1719",36,"b","a_bd06_CV.wav","z",0.796711921692,99.6085538864
"1045","ABCD_1719",37,"d","a_bd18_CV.wav","m",0.866935014725,100.480534792
"1046","ABCD_1719",38,"d","a_bd12_CV.wav","m",0.733745098114,101.232479811
"1047","ABCD_1719",39,"b","a_bd04_CV.wav","z",0.797991991043,102.048428774
"1048","ABCD_1719",40,"b","a_bd02_CV.wav","z",0.860613822937,102.912629843
"1049","ABCD_1719",41,"d","a_bd08_CV.wav","m",1.28774785995,104.208463907
"1050","ABCD_1719",42,"d","a_bd14_CV.wav","m",0.737066984177,104.960442781
"1051","ABCD_1719",43,"d","a_bd10_CV.wav","m",0.873597145081,105.848598003
"1052","ABCD_1719",44,"d","a_bd16_CV.wav","m",0.996551990509,106.856755972
"1053","ABCD_1719",45,"b","a_bd06_CV.wav","z",0.929729938507,107.792377949
"1054","ABCD_1719",46,"b","a_bd08_CV.wav","z",1.53077507019,109.328422785
"1055","ABCD_1719",47,"d","a_bd14_CV.wav","m",0.793999195099,110.128329992
"1056","ABCD_1719",48,"d","a_bd12_CV.wav","m",0.768446922302,110.904392958
"1057","ABCD_1719",49,"d","a_bd18_CV.wav","m",0.991394042969,111.912348986
"1058","ABCD_1719",50,"d","a_bd10_CV.wav","m",0.789304971695,112.712445974
"1059","ABCD_1719",51,"b","a_bd02_CV.wav","z",0.787341833115,113.51241684
"1060","ABCD_1719",52,"b","a_bd04_CV.wav","z",0.865672111511,114.392205
"1061","ABCD_1719",53,"b","a_bd06_CV.wav","z",0.989285945892,115.384328842
"1062","ABCD_1719",54,"d","a_bd16_CV.wav","m",0.906996011734,116.304181814
"1063","ABCD_1719",55,"d","a_bd18_CV.wav","m",0.828527927399,117.144287825
"1064","ABCD_1719",56,"b","a_bd06_CV.wav","z",0.976660013199,118.128226995
"1065","ABCD_1719",57,"d","a_bd08_CV.wav","m",1.3757288456,119.51212883
"1066","ABCD_1719",58,"d","a_bd12_CV.wav","m",0.877423048019,120.400106907
"1067","ABCD_1719",59,"b","a_bd02_CV.wav","z",0.912136077881,121.320015907
"1068","ABCD_1719",60,"d","a_bd16_CV.wav","m",0.849654912949,122.176075935
"1069","ABCD_1719",61,"d","a_bd10_CV.wav","m",0.725099086761,122.920158863
"1070","ABCD_1719",62,"b","a_bd04_CV.wav","z",0.821772098541,123.751991987
"1071","ABCD_1719",63,"d","a_bd14_CV.wav","m",0.867038011551,124.632069826
"1072","ABCD_1720",1,"b","a_bd06_CV.wav","z",1.12463593483,62.4146721363
"1073","ABCD_1720",2,"d","a_bd12_CV.wav","m",0.69327378273,63.1506080627
"1074","ABCD_1720",3,"b","a_bd02_CV.wav","z",0.701320886612,63.8546481133
"1075","ABCD_1720",4,"d","a_bd18_CV.wav","m",0.59077501297,64.4626140594
"1076","ABCD_1720",5,"b","a_bd04_CV.wav","z",0.629146099091,65.1025111675
"1077","ABCD_1720",6,"d","a_bd16_CV.wav","m",0.650506973267,65.7585771084
"1078","ABCD_1720",7,"d","a_bd14_CV.wav","m",0.662353038788,66.438575983
"1079","ABCD_1720",8,"d","a_bd10_CV.wav","m",0.75434589386,67.1985781193
"1080","ABCD_1720",9,"d","a_bd08_CV.wav","m",0.721374988556,67.9346680641
"1081","ABCD_1720",10,"d","a_bd18_CV.wav","m",0.675439834595,68.6226270199
"1082","ABCD_1720",11,"b","a_bd04_CV.wav","z",0.710428953171,69.3425521851
"1083","ABCD_1720",12,"b","a_bd02_CV.wav","z",0.808651924133,70.1586539745
"1084","ABCD_1720",13,"d","a_bd10_CV.wav","m",0.73375582695,70.9025111198
"1085","ABCD_1720",14,"d","a_bd08_CV.wav","m",1.14989209175,72.0705301762
"1086","ABCD_1720",15,"d","a_bd16_CV.wav","m",0.701287031174,72.7905230522
"1087","ABCD_1720",16,"d","a_bd12_CV.wav","m",0.854915857315,73.66259408
"1088","ABCD_1720",17,"d","a_bd14_CV.wav","m",0.930633068085,74.6065700054
"1089","ABCD_1720",18,"b","a_bd06_CV.wav","z",0.779240846634,75.3904390335
"1090","ABCD_1720",19,"d","a_bd14_CV.wav","m",0.834233999252,76.2305481434
"1091","ABCD_1720",20,"b","a_bd02_CV.wav","z",0.806445121765,77.0546929836
"1092","ABCD_1720",21,"b","a_bd04_CV.wav","z",0.843704223633,77.9105069637
"1093","ABCD_1720",22,"d","a_bd12_CV.wav","m",0.767778873444,78.6865401268
"1094","ABCD_1720",23,"d","a_bd10_CV.wav","m",1.40685009956,80.1105151176
"1095","ABCD_1720",24,"b","a_bd06_CV.wav","z",1.74723982811,81.870675087
"1096","ABCD_1720",25,"d","a_bd18_CV.wav","m",0.865395069122,82.7424969673
"1097","ABCD_1720",26,"d","a_bd08_CV.wav","m",1.34908795357,84.0944550037
"1098","ABCD_1720",27,"d","a_bd16_CV.wav","m",0.868256807327,84.9665620327
"1099","ABCD_1720",28,"b","a_bd04_CV.wav","z",0.726526975632,85.7104291916
"1100","ABCD_1720",29,"d","a_bd12_CV.wav","m",0.983999013901,86.702406168
"1101","ABCD_1720",30,"d","a_bd10_CV.wav","m",0.853632926941,87.5745329857
"1102","ABCD_1720",31,"d","a_bd14_CV.wav","m",0.977334022522,88.5663950443
"1103","ABCD_1720",32,"d","a_bd18_CV.wav","m",0.911447048187,89.4863259792
"1104","ABCD_1720",33,"b","a_bd02_CV.wav","z",0.729265928268,90.2224149704
"1105","ABCD_1720",34,"b","a_bd08_CV.wav","z",1.33827090263,91.566327095
"1106","ABCD_1720",35,"b","a_bd06_CV.wav","z",1.11309099197,92.6943609715
"1107","ABCD_1720",36,"d","a_bd16_CV.wav","m",0.770191907883,93.4703581333
"1108","ABCD_1720",37,"b","a_bd04_CV.wav","z",0.841336011887,94.3263640404
"1109","ABCD_1720",38,"b","a_bd06_CV.wav","z",0.869477033615,95.2066869736
"1110","ABCD_1720",39,"b","a_bd08_CV.wav","z",1.10419392586,96.3262760639
"1111","ABCD_1720",40,"d","a_bd16_CV.wav","m",0.961154937744,97.3023631573
"1112","ABCD_1720",41,"b","a_bd02_CV.wav","z",0.840376853943,98.1502690315
"1113","ABCD_1720",42,"d","a_bd14_CV.wav","m",0.90055513382,99.0622541904
"1114","ABCD_1720",43,"d","a_bd12_CV.wav","m",0.933817863464,100.014239073
"1115","ABCD_1720",44,"d","a_bd18_CV.wav","m",0.821661949158,100.854333162
"1116","ABCD_1720",45,"d","a_bd10_CV.wav","m",1.09045886993,101.958250046
"1117","ABCD_1720",46,"d","a_bd12_CV.wav","m",1.11628198624,103.086317062
"1118","ABCD_1720",47,"d","a_bd16_CV.wav","m",0.837323188782,103.926187992
"1119","ABCD_1720",48,"d","a_bd14_CV.wav","m",0.937345027924,104.878139973
"1120","ABCD_1720",49,"d","a_bd18_CV.wav","m",1.04945397377,105.9422822
"1121","ABCD_1720",50,"d","a_bd10_CV.wav","m",1.4771399498,107.422173023
"1122","ABCD_1720",51,"b","a_bd02_CV.wav","z",0.806710004807,108.238149166
"1123","ABCD_1720",52,"b","a_bd04_CV.wav","z",0.924149990082,109.174179077
"1124","ABCD_1720",53,"b","a_bd08_CV.wav","z",1.08500313759,110.270356178
"1125","ABCD_1720",54,"b","a_bd06_CV.wav","z",1.03836297989,111.326127052
"1126","ABCD_1720",55,"d","a_bd18_CV.wav","m",0.90602684021,112.246103048
"1127","ABCD_1720",56,"d","a_bd16_CV.wav","m",0.963488101959,113.222095966
"1128","ABCD_1720",57,"d","a_bd10_CV.wav","m",1.03452706337,114.262079
"1129","ABCD_1720",58,"d","a_bd12_CV.wav","m",0.974503040314,115.254116058
"1130","ABCD_1720",59,"d","a_bd14_CV.wav","m",1.02902197838,116.294058084
"1131","ABCD_1720",60,"b","a_bd06_CV.wav","z",1.25739002228,117.557994127
"1132","ABCD_1720",61,"b","a_bd04_CV.wav","z",1.04415202141,118.614130974
"1133","ABCD_1720",62,"b","a_bd08_CV.wav","z",1.14402794838,119.766303062
"1134","ABCD_1720",63,"b","a_bd02_CV.wav","z",1.06304502487,120.838096142
"1135","ABCD_1721",1,"d","a_bd12_CV.wav","m",0.794569015503,65.5335419178
"1136","ABCD_1721",2,"b","a_bd04_CV.wav","z",0.774324178696,66.3654229641
"1137","ABCD_1721",3,"d","a_bd16_CV.wav","m",0.716325998306,67.0850329399
"1138","ABCD_1721",4,"b","a_bd02_CV.wav","z",0.629817008972,67.7330811024
"1139","ABCD_1721",5,"d","a_bd14_CV.wav","m",0.682723999023,68.4209909439
"1140","ABCD_1721",6,"d","a_bd10_CV.wav","m",0.780987024307,69.220826149
"1141","ABCD_1721",7,"b","a_bd06_CV.wav","z",1.00395822525,70.2284150124
"1142","ABCD_1721",8,"d","a_bd18_CV.wav","m",0.67370891571,70.9164071083
"1143","ABCD_1721",9,"b","a_bd08_CV.wav","z",0.652299880981,71.5801379681
"1144","ABCD_1721",10,"d","a_bd18_CV.wav","m",0.704848051071,72.299998045
"1145","ABCD_1721",11,"d","a_bd14_CV.wav","m",0.754575014114,73.0680830479
"1146","ABCD_1721",12,"d","a_bd12_CV.wav","m",0.67445898056,73.7557139397
"1147","ABCD_1721",13,"d","a_bd10_CV.wav","m",0.820976018906,74.5874819756
"1148","ABCD_1721",14,"d","a_bd08_CV.wav","m",0.690557956696,75.2914719582
"1149","ABCD_1721",15,"b","a_bd02_CV.wav","z",0.852745056152,76.1550500393
"1150","ABCD_1721",16,"d","a_bd16_CV.wav","m",0.768475055695,76.9391229153
"1151","ABCD_1721",17,"b","a_bd04_CV.wav","z",0.879243850708,77.834856987
"1152","ABCD_1721",18,"b","a_bd06_CV.wav","z",0.825888872147,78.6665949821
"1153","ABCD_1721",19,"d","a_bd10_CV.wav","m",0.774776220322,79.4503929615
"1154","ABCD_1721",20,"b","a_bd08_CV.wav","z",0.909548997879,80.370141983
"1155","ABCD_1721",21,"b","a_bd06_CV.wav","z",0.783231019974,81.1620111465
"1156","ABCD_1721",22,"d","a_bd14_CV.wav","m",0.621213912964,81.8020100594
"1157","ABCD_1721",23,"b","a_bd04_CV.wav","z",0.938469171524,82.7537600994
"1158","ABCD_1721",24,"d","a_bd16_CV.wav","m",0.706699848175,83.4738800526
"1159","ABCD_1721",25,"b","a_bd02_CV.wav","z",0.820477962494,84.3053970337
"1160","ABCD_1721",26,"d","a_bd12_CV.wav","m",0.720759868622,85.041203022
"1161","ABCD_1721",27,"d","a_bd18_CV.wav","m",0.978529930115,86.0329790115
"1162","ABCD_1721",28,"b","a_bd04_CV.wav","z",0.728886842728,86.7688760757
"1163","ABCD_1721",29,"d","a_bd16_CV.wav","m",1.01050806046,87.7849290371
"1164","ABCD_1721",30,"d","a_bd12_CV.wav","m",0.791223049164,88.5844349861
"1165","ABCD_1721",31,"d","a_bd08_CV.wav","m",0.877204179764,89.4722349644
"1166","ABCD_1721",32,"d","a_bd18_CV.wav","m",1.02437806129,90.5041351318
"1167","ABCD_1721",33,"d","a_bd14_CV.wav","m",0.924482822418,91.4399340153
"1168","ABCD_1721",34,"b","a_bd06_CV.wav","z",0.773333072662,92.2238061428
"1169","ABCD_1721",35,"b","a_bd02_CV.wav","z",0.75626206398,92.9916269779
"1170","ABCD_1721",36,"d","a_bd10_CV.wav","m",0.61981010437,93.6233921051
"1171","ABCD_1721",37,"d","a_bd10_CV.wav","m",0.848942995071,94.4871940613
"1172","ABCD_1721",38,"d","a_bd18_CV.wav","m",0.860687971115,95.3670890331
"1173","ABCD_1721",39,"d","a_bd12_CV.wav","m",1.2402369976,96.6146929264
"1174","ABCD_1721",40,"d","a_bd16_CV.wav","m",0.803650856018,97.4306349754
"1175","ABCD_1721",41,"b","a_bd04_CV.wav","z",0.657117128372,98.1022441387
"1176","ABCD_1721",42,"d","a_bd14_CV.wav","m",0.765210866928,98.8784990311
"1177","ABCD_1721",43,"b","a_bd08_CV.wav","z",0.749019861221,99.6303009987
"1178","ABCD_1721",44,"b","a_bd02_CV.wav","z",0.772351980209,100.421808004
"1179","ABCD_1721",45,"b","a_bd06_CV.wav","z",0.699468851089,101.13371706
"1180","ABCD_1721",46,"d","a_bd18_CV.wav","m",0.68511390686,101.83763814
"1181","ABCD_1721",47,"d","a_bd14_CV.wav","m",0.80749297142,102.661610126
"1182","ABCD_1721",48,"d","a_bd10_CV.wav","m",0.741446018219,103.413455009
"1183","ABCD_1721",49,"b","a_bd02_CV.wav","z",0.717308998108,104.140995026
"1184","ABCD_1721",50,"b","a_bd08_CV.wav","z",0.686360836029,104.844954967
"1185","ABCD_1721",51,"b","a_bd06_CV.wav","z",0.649166107178,105.508775949
"1186","ABCD_1721",52,"d","a_bd12_CV.wav","m",0.740746974945,106.268528938
"1187","ABCD_1721",53,"d","a_bd16_CV.wav","m",0.701155900955,106.980492115
"1188","ABCD_1721",54,"b","a_bd04_CV.wav","z",0.687261819839,107.684303045
"1189","ABCD_1721",55,"d","a_bd16_CV.wav","m",0.729538917542,108.428203106
"1190","ABCD_1721",56,"d","a_bd12_CV.wav","m",0.666926145554,109.099885941
"1191","ABCD_1721",57,"b","a_bd08_CV.wav","z",0.766072034836,109.883883953
"1192","ABCD_1721",58,"b","a_bd06_CV.wav","z",0.772675991058,110.675666094
"1193","ABCD_1721",59,"d","a_bd10_CV.wav","m",0.771872997284,111.459388018
"1194","ABCD_1721",60,"d","a_bd18_CV.wav","m",0.834903001785,112.307140112
"1195","ABCD_1721",61,"b","a_bd02_CV.wav","z",0.774658918381,113.098952055
"1196","ABCD_1721",62,"b","a_bd04_CV.wav","z",0.782246828079,113.891021013
"1197","ABCD_1721",63,"d","a_bd14_CV.wav","m",0.621119022369,114.514817953
"1198","ABCD_1722",1,"b","a_bd14_CV.wav","z",0.647828102112,65.6247999668
"1199","ABCD_1722",2,"d","a_bd08_CV.wav","m",0.286317110062,65.9607419968
"1200","ABCD_1722",3,"b","a_bd02_CV.wav","z",0.220710039139,66.4087779522
"1201","ABCD_1722",4,"b","a_bd12_CV.wav","z",0.326686143875,67.0327618122
"1202","ABCD_1722",5,"b","a_bd04_CV.wav","z",0.385025024414,67.6087779999
"1203","ABCD_1722",6,"d","a_bd10_CV.wav","m",0.434671878815,68.1768398285
"1204","ABCD_1722",7,"b","a_bd06_CV.wav","z",0.285045862198,68.5446939468
"1205","ABCD_1722",8,"d","a_bd18_CV.wav","m",0.47166800499,69.248598814
"1206","ABCD_1722",9,"d","a_bd16_CV.wav","m",0.457125902176,69.7526078224
"1207","ABCD_1722",10,"b","a_bd10_CV.wav","z",0.428560972214,70.2407159805
"1208","ABCD_1722",11,"b","a_bd02_CV.wav","z",0.550770044327,70.8806979656
"1209","ABCD_1722",12,"d","a_bd16_CV.wav","m",0.614868164062,71.5126857758
"1210","ABCD_1722",13,"d","a_bd04_CV.wav","m",0.820916891098,72.3367779255
"1211","ABCD_1722",14,"d","a_bd12_CV.wav","m",1.13772010803,73.4886767864
"1212","ABCD_1722",15,"b","a_bd06_CV.wav","z",0.633013010025,74.1366829872
"1213","ABCD_1722",16,"b","a_bd08_CV.wav","z",0.797824144363,74.952537775
"1214","ABCD_1722",17,"d","a_bd14_CV.wav","m",0.675872087479,75.632447958
"1215","ABCD_1722",18,"d","a_bd18_CV.wav","m",0.638817071915,76.280577898
"1216","ABCD_1722",19,"b","a_bd06_CV.wav","z",0.675812005997,76.9685199261
"1217","ABCD_1722",20,"d","a_bd16_CV.wav","m",0.734961032867,77.7124559879
"1218","ABCD_1722",21,"d","a_bd12_CV.wav","m",0.631534099579,78.3605799675
"1219","ABCD_1722",22,"b","a_bd04_CV.wav","z",0.564794778824,78.9285588264
"1220","ABCD_1722",23,"d","a_bd14_CV.wav","m",0.564870834351,79.4965388775
"1221","ABCD_1722",24,"b","a_bd02_CV.wav","z",0.693050861359,80.1924779415
"1222","ABCD_1722",25,"b","a_bd08_CV.wav","z",1.04748892784,81.2484018803
"1223","ABCD_1722",26,"d","a_bd18_CV.wav","m",0.835280179977,82.0886018276
"1224","ABCD_1722",27,"d","a_bd10_CV.wav","m",0.807162046432,82.9124569893
"1225","ABCD_1722",28,"d","a_bd10_CV.wav","m",0.797124147415,83.7204318047
"1226","ABCD_1722",29,"b","a_bd02_CV.wav","z",0.619189023972,84.344452858
"1227","ABCD_1722",30,"d","a_bd18_CV.wav","m",0.640089988708,85.000289917
"1228","ABCD_1722",31,"d","a_bd16_CV.wav","m",0.621110916138,85.6323969364
"1229","ABCD_1722",32,"b","a_bd04_CV.wav","z",0.626585960388,86.2725319862
"1230","ABCD_1722",33,"d","a_bd12_CV.wav","m",0.719638109207,87.0003187656
"1231","ABCD_1722",34,"d","a_bd14_CV.wav","m",0.616796016693,87.6323769093
"1232","ABCD_1722",35,"b","a_bd06_CV.wav","z",0.589760065079,88.2403149605
"1233","ABCD_1722",36,"d","a_bd08_CV.wav","m",0.388946056366,88.6404469013
"1234","ABCD_1722",37,"b","a_bd08_CV.wav","z",0.303017854691,89.0725507736
"1235","ABCD_1722",38,"b","a_bd16_CV.wav","z",0.25754404068,89.544675827
"1236","ABCD_1722",39,"b","a_bd04_CV.wav","z",0.691450119019,90.4963197708
"1237","ABCD_1722",40,"d","a_bd10_CV.wav","m",0.734066963196,91.2402088642
"1238","ABCD_1722",41,"d","a_bd18_CV.wav","m",0.574328899384,91.8322148323
"1239","ABCD_1722",42,"b","a_bd06_CV.wav","z",0.669793844223,92.5123178959
"1240","ABCD_1722",43,"d","a_bd14_CV.wav","m",0.648842811584,93.1762018204
"1241","ABCD_1722",44,"b","a_bd02_CV.wav","z",1.09371900558,94.2722768784
"1242","ABCD_1722",45,"d","a_bd12_CV.wav","m",0.854751110077,95.1361877918
"1243","ABCD_1722",46,"","a_bd10_CV.wav","",0,97.1499569416
"1244","ABCD_1722",47,"d","a_bd16_CV.wav","m",0.462167978287,97.6161677837
"1245","ABCD_1722",48,"b","a_bd04_CV.wav","z",0.705036878586,98.3766927719
"1246","ABCD_1722",49,"d","a_bd08_CV.wav","m",0.650151014328,99.0400509834
"1247","ABCD_1722",50,"b","a_bd18_CV.wav","z",0.470335960388,99.5281319618
"1248","ABCD_1722",51,"d","a_bd12_CV.wav","m",0.384368896484,99.960146904
"1249","ABCD_1722",52,"d","a_bd14_CV.wav","m",0.578636884689,100.672129869
"1250","ABCD_1722",53,"b","a_bd06_CV.wav","z",0.506175041199,101.184227943
"1251","ABCD_1722",54,"b","a_bd02_CV.wav","z",0.452246189117,101.648106813
"1252","ABCD_1722",55,"d","a_bd10_CV.wav","m",0.702889919281,102.416486979
"1253","ABCD_1722",56,"d","a_bd18_CV.wav","m",0.400302171707,102.832117796
"1254","ABCD_1722",57,"b","a_bd04_CV.wav","z",0.58650302887,103.536004782
"1255","ABCD_1722",58,"d","a_bd06_CV.wav","m",0.473151922226,104.02408886
"1256","ABCD_1722",59,"d","a_bd12_CV.wav","m",0.619484901428,104.688151836
"1257","ABCD_1722",60,"","a_bd16_CV.wav","",0,106.703693867
"1258","ABCD_1722",61,"b","a_bd02_CV.wav","z",0.652060985565,107.359949827
"1259","ABCD_1722",62,"d","a_bd14_CV.wav","m",0.735905885696,108.111995935
"1260","ABCD_1722",63,"b","a_bd08_CV.wav","z",0.568588018417,108.695903778
"1261","ABCD_1723",1,"b","a_bd04_CV.wav","z",1.31564879417,113.863641977
"1262","ABCD_1723",2,"d","a_bd12_CV.wav","m",0.62264084816,114.52760601
"1263","ABCD_1723",3,"d","a_bd10_CV.wav","m",0.775265216827,115.311831951
"1264","ABCD_1723",4,"d","a_bd08_CV.wav","m",0.765719175339,116.087698936
"1265","ABCD_1723",5,"d","a_bd18_CV.wav","m",1.39775705338,117.503886938
"1266","ABCD_1723",6,"b","a_bd06_CV.wav","z",0.713742017746,118.223607063
"1267","ABCD_1723",7,"d","a_bd16_CV.wav","m",0.851819038391,119.07954812
"1268","ABCD_1723",8,"d","a_bd14_CV.wav","m",0.759253025055,119.855518103
"1269","ABCD_1723",9,"b","a_bd02_CV.wav","z",0.599869012833,120.463828087
"1270","ABCD_1723",10,"d","a_bd16_CV.wav","m",0.709197044373,121.1916821
"1271","ABCD_1723",11,"b","a_bd08_CV.wav","z",0.759065151215,121.95953393
"1272","ABCD_1723",12,"d","a_bd18_CV.wav","m",0.81498503685,122.783559084
"1273","ABCD_1723",13,"b","a_bd04_CV.wav","z",0.73245882988,123.519505978
"1274","ABCD_1723",14,"d","a_bd02_CV.wav","m",0.724614143372,124.263656139
"1275","ABCD_1723",15,"d","a_bd14_CV.wav","m",0.677691936493,124.95153904
"1276","ABCD_1723",16,"d","a_bd12_CV.wav","m",0.849174022675,125.807415009
"1277","ABCD_1723",17,"d","a_bd10_CV.wav","m",1.22955298424,127.039413929
"1278","ABCD_1723",18,"b","a_bd06_CV.wav","z",1.35305213928,128.399353981
"1279","ABCD_1723",19,"d","a_bd14_CV.wav","m",0.59117102623,129.007450104
"1280","ABCD_1723",20,"d","a_bd16_CV.wav","m",1.01416897774,130.031345129
"1281","ABCD_1723",21,"d","a_bd12_CV.wav","m",0.787613153458,130.823349953
"1282","ABCD_1723",22,"b","a_bd06_CV.wav","z",0.737763166428,131.575245142
"1283","ABCD_1723",23,"d","a_bd04_CV.wav","m",0.682163953781,132.271263123
"1284","ABCD_1723",24,"b","a_bd02_CV.wav","z",0.877851963043,133.151442051
"1285","ABCD_1723",25,"d","a_bd18_CV.wav","m",0.712593078613,133.871700048
"1286","ABCD_1723",26,"d","a_bd10_CV.wav","m",1.2498588562,135.127197027
"1287","ABCD_1723",27,"b","a_bd08_CV.wav","z",0.653321027756,135.783149004
"1288","ABCD_1723",28,"d","a_bd12_CV.wav","m",0.608744859695,136.407155991
"1289","ABCD_1723",29,"b","a_bd06_CV.wav","z",0.654783010483,137.071154118
"1290","ABCD_1723",30,"d","a_bd10_CV.wav","m",0.610894918442,137.695177078
"1291","ABCD_1723",31,"b","a_bd04_CV.wav","z",0.680722951889,138.383157015
"1292","ABCD_1723",32,"d","a_bd14_CV.wav","m",0.588105201721,138.975209951
"1293","ABCD_1723",33,"b","a_bd16_CV.wav","z",0.890940904617,139.879096985
"1294","ABCD_1723",34,"d","a_bd18_CV.wav","m",1.03708791733,140.927148104
"1295","ABCD_1723",35,"b","a_bd08_CV.wav","z",0.888807058334,141.831133127
"1296","ABCD_1723",36,"b","a_bd02_CV.wav","z",0.954871177673,142.79914093
"1297","ABCD_1723",37,"b","a_bd04_CV.wav","z",0.778006792068,143.591017962
"1298","ABCD_1723",38,"d","a_bd18_CV.wav","m",0.73659992218,144.335004091
